key_point_id_1,key_point_id_2,evidence_id_1,evidence_id_2,evidence_1,evidence_2,topic,source_1,source_2,argument,stance_1,stance_2,label_1,label_2
kp_5_0,kp_5_0,evi_5_4,evi_5_6,"Henry McMaster, JD, Governor of South Carolina, in a May 5, 2021 twitter thread that included a link to the The State article by Emily Bohatch, SC House Passes Bill Bringing Back Electric Chair, Introducing Firing Squad, stated: The S.C House has given second reading to a bill that will restore the state’s ability to carry out the death penalty. We are one step closer to providing victims’ families and loved ones with the justice and closure they are owed by law. I will sign this legislation as soon as it gets to my desk.","Leslie Rutledge, JD, Arkansas Attorney General, and Tom Cotton, JD, US Senator (R-AR), in a Sep. 17, 2019 article, Justice Served: Resuming Death Penalty Right Thing, available at arkansasag.gov, stated: Though we understand some Arkansans have principled objections to the death penalty, we believe the ultimate punishment is warranted for the most heinous murderers. Capital punishment can help bring closure for victims’ families, deter other would-be murderers, and express the moral outrage of our society for the most atrocious crimes. Consider the case of Daniel Lewis Lee, one of the five convicted murderers whose execution will now proceed. Lee belonged to a white-supremacist group called the Aryan People’s Revolution… Simple justice demands that Daniel Lewis Lee and murderers like him face the ultimate punishment, which truly fits the crime. Further, the death penalty in this case warns criminals to stop short of murder, lest they face execution. The death penalty also ends a horrific and prolonged period of pain and justice delayed for a victim’s loved ones–in a case where Lee doesn’t even deny his guilt.",We should abolish capital punishment,https://deathpenalty.procon.org/questions/does-the-death-penalty-offer-closure-or-solace-to-victims-families/,https://deathpenalty.procon.org/questions/does-the-death-penalty-offer-closure-or-solace-to-victims-families/,The death penalty helps the victim/their family,-1.0,-1.0,1.0,1.0
kp_5_7,kp_5_7,evi_5_63,evi_5_60,"Emmaline Soken-Huberty, freelance author, in an undated article, 5 Reasons Why The Death Penalty is Wrong, accessed on Sep. 2, 2021 and available at humanrightscareers.com, stated: The fact that it doesn’t prevent crime may be the most significant reason why the death penalty is wrong. Many people might believe that while the death penalty isn’t ideal, it’s worth it if it dissuades potential criminals. However, polls show people don’t think capital punishment does that. The facts support that view. The American South has the highest murder rate in the country and oversees 81% of the nation’s executions. In states without the death penalty, the murder rate is much lower. There are other factors at play, but the fact remains that no studies show that capital punishment is a deterrent. If the death penalty is not only inhumane, discriminatory, and arbitrary, but it often claims innocent lives and doesn’t even prevent crime, then why should it still exist? It’s disappearing from legal systems around the world, so it’s time for all nations (like the United States) to end it.","In 1927 Corboy expressed his support for the abolition of capital punishment in Western Australia, stating that the death penalty was not a deterrent to serious crime.",We should abolish capital punishment,https://deathpenalty.procon.org/questions/does-the-death-penalty-deter-crime/,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,The death penalty irreversible,1.0,1.0,1.0,1.0
kp_5_4,kp_5_4,evi_5_47,evi_5_46,The UN Sub-Commission on the Promotion and Protection of Human Rights maintains that the death penalty for juveniles has become contrary to a jus cogens of customary international law.,"Human Rights Watch (HRW) has described the executions as deliberate and systematic .. extrajudicial killings, and has condemned them as crimes against humanity.",We should abolish capital punishment,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,The death penalty is acceptable in cases of severe crimes,-1.0,-1.0,1.0,1.0
kp_5_2,kp_5_2,evi_5_15,evi_5_16,"David Muhlhausen, PhD, Research Fellow in Empirical Policy Analysis at the Heritage Foundation, stated the following in his Oct. 4, 2014 article “Capital Punishment Works: It Deters Crime,” available at dailysignal.com: Some crimes are so heinous and inherently wrong that they demand strict penalties – up to and including life sentences or even death. Most Americans recognize this principle as just… Studies of the death penalty have reached various conclusions about its effectiveness in deterring crime. But… the majority of studies that track effects over many years and across states or counties find a deterrent effect. Indeed, other recent investigations, using a variety of samples and statistical methods, consistently demonstrate a strong link between executions and reduced murder rates… In short, capital punishment does, in fact, save lives.","Hashem Dezhbakhsh, PhD, Professor of Economics at Emory University, and Joanna Shepherd, PhD, Associate Professor of Law at Emory University, wrote in their July 2003 study The Deterrent Effect of Capital Punishment: Evidence from a ‘Judicial Experiment' in Economic Inquiry: There is strong evidence for the deterrent effect of capital punishment… Each execution results, on average, in eighteen fewer murders with a margin of error of plus or minus ten. Tests show that results are not driven by tougher sentencing laws and are robust to many alternative specifications… The results are boldly clear: executions deter murders and murder rates increase substantially during moratoriums. The results are consistent across before-and-after comparisons and regressions regardless of the data’s aggregation level, the time period, or the specific variable used to measure executions… Executions provide a large benefit to society by deterring murders.",We should abolish capital punishment,https://deathpenalty.procon.org/questions/does-the-death-penalty-deter-crime/,https://deathpenalty.procon.org/questions/does-the-death-penalty-deter-crime/,The death penalty prevents crimes,-1.0,-1.0,1.0,1.0
kp_6_8,kp_6_8,evi_6_57,evi_6_64,"By 1852, many in the photographic community felt that Fox Talbot's insistence on the economic rights in his intellectual property were hampering the development of photography in England and had called upon him to relinquish his patent.","Some critics of intellectual property, such as those in the free culture movement, point at intellectual monopolies as harming health (in the case of pharmaceutical patents), preventing progress, and benefiting concentrated interests to the detriment of the masses, and argue that the public interest is harmed by ever-expansive monopolies in the form of copyright extensions, software patents, and business method patents.",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property prevents the continuous improvement of a service/product,1.0,1.0,1.0,1.0
kp_6_4,kp_6_4,evi_6_39,evi_6_40,Professor Lessig analyzes the tension that exists between the concepts of piracy and property in the intellectual property realm in the context of what he calls the present depressingly compromised process of making law that has been captured in most nations by multinational corporations that are interested in the accumulation of capital and not the free exchange of ideas.,"Regarding the intellectual property rights of indigenous peoples, the General Assembly recognized ..the urgent need to respect and promote the inherent rights of indigenous peoples which derive from their political, economic and social structures and from their cultures, spiritual traditions, histories and philosophies..;",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property restricts access to important information/products,1.0,1.0,1.0,1.0
kp_6_6,kp_6_6,evi_6_47,evi_6_50,The PHM views the agreement on Trade Related Intellectual Property Rights(TRIPS) as iniquitous and against the interest of developing countries and poor patients.,Edwin Hettinger argues that natural rights arguments for intellectual property are weak and the philosophical tradition justifying property can not guide us in thinking about intellectual property.,We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property rights are unfair,1.0,1.0,1.0,1.0
kp_6_9,kp_6_9,evi_6_65,evi_6_66,"By 1852, many in the photographic community felt that Fox Talbot's insistence on the economic rights in his intellectual property were hampering the development of photography in England and had called upon him to relinquish his patent.","Murray Rothbard argues that intellectual property laws can actually hinder innovation, since competitors can be indefinitely discouraged from further research expenditures in the general area covered by the patent because the courts may hold their improvements as infringements on the previous patent, and the patent holder is discouraged from engaging in further research in this field because the privilege discourages his improvement of his invention for the entire period of the patent, with the assurance that no competitor can trespass on his domain.",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property rights harm creativity/innovation,1.0,1.0,1.0,1.0
kp_6_0,kp_6_0,evi_6_6,evi_6_1,"By codifying intellectual property for plant breeders, UPOV aims to encourage the development of new varieties of plants for the benefit of society.","Senate Judiciary chairman Patrick Leahy (D-VT) was a strong supporter of these committees, which aimed to further support the goals of the PRO-IP Act, centered upon protecting American intellectual property and in turn, protect innovation central to the U.S. economy and its job market.",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property rights incentivize creativity/innovation,-1.0,-1.0,1.0,1.0
kp_6_1,kp_6_1,evi_6_14,evi_6_15,"Many economists believe that, in the absence of intellectual property protections such as copyright and patents, various types of intangible assets would be under-produced, because there would be insufficient incentives for commercial organisations to produce them","In relation to computer software, the Business Software Alliance (BSA) claimed in its 2011 piracy study: Public opinion continues to support intellectual property (IP) rights: Seven PC users in 10 support paying innovators to promote more technological advances..",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property rights incentivize investment in developing new products,-1.0,-1.0,1.0,1.0
kp_6_3,kp_6_3,evi_6_33,evi_6_29,"If we want to continue to lead the world in producing intellectual property, we need to protect Americans' rights in that property, stated Senator Leahy.",Operation In Our Sites is an initiative led by the NIPRCC to detect and hinder intellectual property violations on the Internet.,We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property rights protect against stealing,-1.0,-1.0,1.0,1.0
kp_6_7,kp_6_7,evi_6_56,evi_6_54,"For getting the protection for the first time, it could be bit expensive particularly if the product is complex and involves methods, designs, and processes.",Boldrin and Levine argue that government does not ordinarily enforce monopolies for producers of other goods. This is because it is widely recognized that monopoly creates many social costs. Intellectual monopoly is no different in this respect.,We should abolish intellectual property rights,https://corpbiz.io/learning/advantages-and-disadvantages-of-intellectual-property-rights/,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Intellectual property rights waste money,1.0,1.0,1.0,1.0
kp_6_2,kp_6_2,evi_6_18,evi_6_24,"Intellectual property rights (IPRs) - IPRs essential to implement the standard to be licensed to all applicants on a worldwide, non-discriminatory basis, either (1) for free and under other reasonable terms and conditions or (2) on reasonable terms and conditions (which may include monetary compensation).","These exclusive rights allow owners of intellectual property to benefit from the property they have created, providing a financial incentive for the creation of an investment in intellectual property, and, in case of patents, pay associated research and development costs.",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,"People, or a business, own their innovations and should be able to be compensated for their endeavour",-1.0,-1.0,1.0,1.0
kp_6_5,kp_6_5,evi_6_42,evi_6_45,"There is an argument that copyright is invalid because, unlike physical property, intellectual property is not scarce and is a legal fiction created by the state.","Tucker did not believe in intellectual property rights in the form of patents, on the grounds that patents and copyrights protect something which cannot rightfully be held as property.",We should abolish intellectual property rights,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,intellectual property rights are ineffective,1.0,1.0,1.0,1.0
kp_9_2,kp_9_2,evi_9_11,evi_9_12,"John Locke in contrast, though an advocate of tolerance, urged authorities not to tolerate atheism, believing that the denial of God's existence would undermine the social order and lead to chaos.","As part of a two-month protest campaign, Donohue called for a boycott of the film The Golden Compass, believing that while the religious elements of the film would be watered down from the source novels, the film would still encourage children to read the series, which Donohue says denigrates Christianity and promotes atheism for kids, citing author Philip Pullman as saying that he is trying to undermine the basis of Christian belief.",We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Atheism discriminates against religious people / violates freedom of religion,-1.0,-1.0,1.0,1.0
kp_9_3,kp_9_3,evi_9_16,evi_9_17,"Baggini argues that atheism is a superior basis for ethics, claiming that a moral basis external to religious imperatives is necessary to evaluate the morality of the imperatives themselves-to be able to discern, for example, that thou shalt steal is immoral even if one's religion instructs it-and that atheists, therefore, have the advantage of being more inclined to make such evaluations.","La Mettrie defended a purely pleasure-based view of the proper end of human life, and advocated atheism as the only means of liberating human beings from the various forms of oppression which stand in the way of human progress.",We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Atheism is beneficial to the person that adopts it,1.0,1.0,1.0,1.0
kp_9_4,kp_9_4,evi_9_27,evi_9_26,Atheist Michael Scriven insists we need not have a proof that God does not exist in order to justify atheism. Atheism is obligatory in the absence of any evidence for God's existence.,"A metaphysically courageous atheist might try a more direct line of attack. He might acknowledge that God is not understood by theists to be a part of the physical universe and therefore is not the kind of thing that could be observed. Nevertheless, he might maintain that it is not rational to believe in what is not observable. Therefore, if by “God” we mean something inherently unobservable, then belief in him is inherently irrational. It is not simply that the “God hypothesis” fails an empirical test; it fails even to be a meaningful hypothesis. Such an argument, if successful, would have the benefit (from the atheist’s point of view) of ruling out not only belief in God but also belief in a host of other things that many atheists find suspect, from minds to objective moral values.",We should adopt atheism,https://influencemagazine.com/en/Theory/Atheism-and-the-Burden-of-Proof,https://churchlifejournal.nd.edu/articles/the-hole-in-atheist-arguments-about-what-exists/,Atheism should be adopted since we cannot prove that God exists,1.0,1.0,1.0,1.0
kp_9_1,kp_9_1,evi_9_6,evi_9_8,"Ultimately, Liddle argues that which option you take, then, God or no God, is a matter of choosing something for which there is no scientific proof either way.","The European Court of Human Rights has found that a person cannot be forced to demonstrate views or behaviour associated with a particular religion. This means, for example, that public authorities should take care when using procedures that involve the swearing of oaths. A requirement to swear on a religious text, such as the Bible, would breach human rights law. An alternative form of affirmation should be available that isn’t connected with religion.",We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.equalityhumanrights.com/en/human-rights-act/article-9-freedom-thought-belief-and-religion,People should choose for themselves whether Atheism should be adopted,-1.0,-1.0,1.0,1.0
kp_9_5,kp_9_5,evi_9_31,evi_9_32,"If you are following a list of rules, you are being obedient, not moral. Religion confuses obedience with morality. Morality is actually thinking about the consequences of your actions and how they affect other people. If you’re not doing that, and instead following the rules in a old book, then you are being obedient. Obedience is amoral. At best! An argument can be made that obedience is utterly irresponsible because by ceding your autonomy to the rules you follow you demonstrate that you don’t care how your actions affect others.",Religion is immoral because it is a lie. There are no gods. No heaven . No hell. It is immoral to lie to billions of people to manipulate them and take their money.,We should adopt atheism,https://www.quora.com/In-what-ways-can-religion-be-immoral-Why,https://www.quora.com/In-what-ways-can-religion-be-immoral-Why,Religions are immoral and people should not follow them,1.0,1.0,1.0,1.0
kp_9_6,kp_9_6,evi_9_36,evi_9_37,"While strongly criticizing the book from a theistic standpoint, Chapman allows that this new religious atheism may represent a maturing of the infantile atheism offered by the scientific naturalism perspective: it looks at the world and finds moral truth, objective value, and goodness. .",A 2010 survey found that those identifying themselves as atheists or agnostics are on average more knowledgeable about religion than followers of major faiths.,We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Science can adequately explain the Universe,1.0,1.0,1.0,1.0
kp_10_0,kp_10_0,evi_10_1,evi_10_2,"In 2007, the environmentalist George Monbiot wrote an article in The Guardian connecting Ridley's libertarian economic philosophy and the ¬£27 billion failure of Northern Rock.","Both, say Steven Telesopen in new window and Brink Lindseyopen in new window, who visited Stanford Graduate School of Business recently as part of its Corporations and Society Initiative. Teles, a left-leaning professor of political science at Johns Hopkins University, and Lindsey, a libertarian-leaning researcher at the Washington, D.C., think tank Niskanen Center, coauthored The Captured Economy: How the Powerful Enrich Themselves, Slow Down Growth, and Increase Inequality. The authors critique laws and regulations that they believe result from poor policymaking practices and ultimately suppress economic growth and hurt the public. While the two authors ask conservatives to recognize that income inequality threatens growth, they also show liberals that government regulation, if misguided or badly constructed, can do more harm than good by increasing inequality.",We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.gsb.stanford.edu/insights/why-liberals-libertarians-both-have-it-wrong-right,Libertarianism harms economic growth,-1.0,-1.0,1.0,1.0
kp_10_1,kp_10_1,evi_10_7,evi_10_8,"Some advocates of right-libertarianism, among them philosopher Robert Nozick, address this inconsistency in modern societies arguing that a consistently libertarian society would allow and regard as valid consensual/non-coercive enslavement contracts, rejecting the notion of inalienable rights: The comparable question about an individual is whether a free system will allow him to sell himself into slavery.","According to philosopher James P. Sterba, the liberty of the poor should be morally prioritized in light of the fundamental ethical principle ought implies can from which it follows that it would be unreasonable to ask the poor to relinquish their liberty not be interfered with, noting that in the extreme case it would involve asking or requiring the poor to sit back and starve to death and that by contrast it would not be unreasonable to ask and require the rich to sacrifice their liberty to meet some of their needs so that the poor can have the liberty to meet their basic needs. Having argued that ought implies can establishes the reasonability of asking the rich to sacrifice their luxuries for the basic needs of the poor, Sterba invokes a second fundamental principle, The Conflict Resolution Principle, to argue that it is reasonable to make it an ethical requirement. He concludes by arguing that the application of these principles to the international context makes a compelling case for socialist distribution on a world scale.",We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://en.wikipedia.org/wiki/Criticism_of_libertarianism,Libertarianism harms minorities/those who are worse off,-1.0,-1.0,1.0,1.0
kp_10_7,kp_10_7,evi_10_46,evi_10_49,"Sustainability advocates Paul Hawken, Amory Lovins and Hunter Lovins posited in their book Natural Capitalism: Creating the Next Industrial Revolution (2000) that elements of libertarianism and green politics could be coalesced to produce economic as well as environmental benefits.","Many advocates of a more libertarian view, such as Americans for Limited Government, say that reduced taxation is a noble goal for its own sake, leading to increases in financial freedom and economic prosperity.",We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Libertarianism increases economic growth,1.0,1.0,1.0,1.0
kp_10_5,kp_10_5,evi_10_34,evi_10_36,"Libertarians argue that a decrease in government intervention leads to increased freedom for individuals. By limiting the role of the government in society, individuals are able to make their own decisions about how to live their lives and pursue their own interests. For example, a study by the Cato Institute found that countries with lower levels of government intervention tend to have higher levels of individual freedom and economic growth","Libertarians also argue that increased freedom and competition lead to increased innovation and economic growth. By allowing individuals and businesses to freely pursue their own interests, a libertarian system can promote greater efficiency, innovation, and prosperity. For example, economist Milton Friedman argues that competition and innovation are key factors in promoting economic growth and development",We should adopt libertarianism,https://www.cato.org/human-freedom-index/2021,https://en.wikipedia.org/wiki/Capitalism_and_Freedom,Libertarianism increases freedom in the political system,1.0,1.0,1.0,1.0
kp_10_6,kp_10_6,evi_10_41,evi_10_44,"By allowing individuals to make their own decisions about how to live their lives, libertarians believe that individuals are better able to pursue their own interests and goals. For example, psychologist Mihaly Csikszentmihalyi argues that individuals are happiest when they are engaged in activities that they find fulfilling and meaningful.","By allowing individuals to take responsibility for their own lives, libertarians believe that individuals are better able to pursue their own interests and goals. For example, philosopher Ayn Rand argues that individuals are happiest when they are free to act on their own judgment and pursue their own interests.",We should adopt libertarianism,https://www.fraserinstitute.org/sites/default/files/economic-freedom-of-the-world-2021.pdf,https://en.wikipedia.org/wiki/The_Fountainhead,Libertarianism increases happiness/fulfilment,1.0,1.0,1.0,1.0
kp_10_8,kp_10_8,evi_10_55,evi_10_54,"Sunstein and Thaler state that the libertarian aspect of our strategies lies in the straightforward insistence that, in general, people should be free to do what they like-and to opt out of undesirable arrangements if they want to do so.","Rothbard's defense of the self-ownership principle stems from what he believed to be his falsification of all other alternatives, namely that either a group of people can own another group of people, or the other alternative, that no single person has full ownership over one's self. Rothbard dismisses these two cases on the basis that they cannot result in a universal ethic, i.e. a just natural law that can govern all people, independent of place and time. The only alternative that remains to Rothbard is self-ownership, which he believes is both axiomatic and universal.",We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Libertarianism increases individual freedom/liberties,1.0,1.0,1.0,1.0
kp_10_2,kp_10_2,evi_10_15,evi_10_12,"Libertarians often argue that market-based solutions are the most efficient and just way to address social problems, but many critics argue that markets can fail to address important social needs and can result in unequal outcomes. For example, economist Joseph Stiglitz argues that market failures, such as information asymmetries and externalities, can result in unequal outcomes and require government intervention to address.","This is even more vividly seen when we look at an actual historical occurrence. In the nineteenth century American slaveholders were finally legally coerced into doing what they were already morally required to do: free their slaves. In many cases this led to the slave owners' financial and social ruin: they lost their farms, their money, and their power. Of course they didn't agree to their personal ruin; they didn't agree to this restriction on their freedom. Morally they didn't have to consent; it was a remedy long overdue. Even the libertarian would agree. The slave holders' freedom was justifiably restricted by the presence of other people; the fact that there were other persons limited their acceptable alternatives. But that is exactly what the libertarian denies. Freedom, he claims, cannot be justifiably restricted without consent. In short, the difficulty in this: the libertarian talks as if there can be no legitimate non‑consensual limitations on freedom, yet his very theory involves just such limitations. Not only does this appear to be blatantly inconsistent, but even if he could avoid this inconsistency, there appears to be no principled way in which he can justify only his theory's non-consensual limitations on freedom.",We should adopt libertarianism,https://wwnorton.com/books/the-price-of-inequality/,https://www.hughlafollette.com/papers/libertar.htm,Libertarianism is unjust/non-equal,-1.0,-1.0,1.0,1.0
kp_10_3,kp_10_3,evi_10_21,evi_10_22,"Proponents of libertarianism support legalization of what they regard as victimless crimes, such as recreational drug and alcohol use, gun ownership, and prostitution.","As libertarians they believe that all secular governments exist to protect natural rights, and only to protect natural rights; and they believe that natural rights are necessarily defined in terms of private property, at least in the legal and political arena.",We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Libertarianism removes essential laws/infrastructure/government services,-1.0,-1.0,1.0,1.0
kp_10_4,kp_10_4,evi_10_26,evi_10_30,"The government has a crucial role in protecting basic human rights such as freedom of speech, religion, and assembly. These rights are often enshrined in constitutional documents and are protected by laws and institutions that are enforced by the government. For example, a report by Human Rights Watch (HRW) highlights the importance of government protection of human rights, particularly for vulnerable and marginalized groups","The government also has a crucial role in protecting the environment, particularly in the absence of market-based solutions. For example, a report by the Intergovernmental Panel on Climate Change (IPCC) highlights the importance of government action to reduce greenhouse gas emissions and mitigate the impacts of climate change",We should adopt libertarianism,https://www.hrw.org/world-report/2021,https://unfccc.int/news/unfccc-secretariat-welcomes-ipcc-s-global-warming-of-15degc-report,The government is essential to protect the rights of citizens,-1.0,-1.0,1.0,1.0
kp_11_0,kp_11_0,evi_11_1,evi_11_2,"According to the World Health Organization, there is a critical shortage of organs available for transplantation, and many people die while waiting for a suitable organ to become available.","Another argument is that cloning can be used to create customized organs that are specific to an individual's needs. This can help to reduce the risk of rejection and improve the success rate of transplantation. For example, a study by the American Journal of Transplantation found that personalized transplantation could have a significant impact on the success of transplantation.",We should ban human cloning,https://www.who.int/transplantation/donation_and_transplantation_observatory/data/en/,https://onlinelibrary.wiley.com/doi/full/10.1111/ajt.15380,Cloning can be used for organ replication,-1.0,-1.0,1.0,1.0
kp_11_1,kp_11_1,evi_11_11,evi_11_12,"For example, cloning can be used to create a child who is genetically related to one of the parents. A study by the Journal of Assisted Reproduction and Genetics found that cloning can help couples who are struggling with infertility.","For example, cloning can be used to create a child who is genetically related to one of the parents. A study by the Journal of Medical Ethics found that cloning can help couples who are struggling with infertility",We should ban human cloning,https://link.springer.com/article/10.1007/s10815-018-1342-0,https://jme.bmj.com/content/45/1/6,Cloning helps those who can’t otherwise have a child,-1.0,-1.0,1.0,1.0
kp_11_5,kp_11_5,evi_11_43,evi_11_41,"A society that tolerates cloning, Kass writes, has forgotten how to shudder [and] always rationalizes away the abominable. A society that allows cloning has, whether it knows it or not, tacitly said yes to converting procreation into manufacture and to treating our children as pure projects of our will.","In a 1997 article in The New Republic entitled The Wisdom of Repugnance, Kass suggests that we should respect the revulsion most people feel about cloning human beings, just as we respect their supposed revulsion at incest and cannibalism. In crucial cases, he writes, repugnance is the emotional expression of deep wisdom, beyond reason's power fully to articulate it. Kass writes that modern ethical discourse, which emphasizes autonomy, equity, and utility, fails to provide the moral guidance that the modern world demands: Repugnance, here as elsewhere, revolts against the excesses of human willfulness, warning us not to transgress what is unspeakably profound",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cloning is not understood enough yet,1.0,1.0,1.0,1.0
kp_11_6,kp_11_6,evi_11_56,evi_11_44,"Pope John Paul II: These techniques, insofar as they involve the manipulation and destruction of human embryos, are not morally acceptable, even when their proposed goal is good in itself","The National Council of Ethics of Portugal published its Opinion on the Ethical Implications of Cloning in 1997. The opinion states, the cloning of human beings, because of the problems it raises concerning the dignity of the human person, the equilibrium of the human species and life in society, is ethically unacceptable and must be prohibited.",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cloning is unethical/anti-religious,1.0,1.0,1.0,1.0
kp_11_7,kp_11_7,evi_11_66,evi_11_69,"Rev. Demetri Demopulos, Greek Orthodox pastor and geneticist: As an Orthodox Christian, I speak out in opposition to any attempt to clone a human being because humans are supposed to be created by acts of love between two people, not through the manipulation of cells in acts that are ultimately about self-love","According to Richard McCormick, S.J., cloning disrupts the familial order. It would involve removing insemination and fertilization from the marriage relationship, and it would also remove one of the partners from the entire process.",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cloning is unnatural,1.0,1.0,1.0,1.0
kp_11_8,kp_11_8,evi_11_71,evi_11_73,"FDA biotechnology chief Dr. Phil Noguchi warned that the human cloning, even if it worked, risked transferring sexually transmitted diseases to the newly born child.","A study published in the journal Nature Reviews Genetics in 2003 reported a low success rate for cloning animals, with many cloned animals suffering from health problems, genetic abnormalities, and premature death.",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.nature.com/articles/nrg1003,Cloning is unsafe,1.0,1.0,1.0,1.0
kp_11_2,kp_11_2,evi_11_23,evi_11_17,"For example, scientists could use cloning to produce stem cells that could be used to treat a range of diseases. A study by the Nature journal found that cloning could greatly advance stem cell research.","Courtney Campbell, director of the Program for Ethics, Science and the Environment at Oregon State University, says, Some traditions and leading figures in conservative Protestantism who were opposed to human cloning for reproductive reasons have come to see that given the ambiguity about their own views about the status of embryonic life, and given the potential for health benefits, they could be opposed to reproductive cloning, but affirm therapeutic cloning.",We should ban human cloning,https://www.nature.com/articles/ncomms7456,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cloning promotes health,-1.0,-1.0,1.0,1.0
kp_11_3,kp_11_3,evi_11_26,evi_11_28,"New Jersey's 2004 S1909/A2840 specifically permitted human cloning for the purpose of developing and harvesting human stem cells, and Missouri's 2006 Amendment Two legalized certain forms of embryonic stem cell research in the state.","On May 31, 1997, an issue of the popular science magazine New Scientist said that the International RaÃ«lian Movement was starting a company to fund the research and development of human cloning.",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cloning promotes science/research,-1.0,-1.0,1.0,1.0
kp_12_0,kp_12_0,evi_12_1,evi_12_0,"A study published in the journal Defense and Security Analysis in 2011 found that private military companies can provide more efficient services compared to traditional military personnel, due to their ability to quickly respond to changing circumstances.",A report by the Congressional Research Service in 2009 found that the use of private military companies can result in cost savings for the government compared to using traditional military personnel.,We should ban private military companies,https://www.tandfonline.com/doi/abs/10.1080/14751798.2011.564688,https://fas.org/sgp/crs/natsec/RL32492.pdf,Hiring private military companies is financially beneficial,-1.0,-1.0,1.0,1.0
kp_12_7,kp_12_7,evi_12_46,evi_12_45,A report by the United Nations in 2004 found evidence of private military companies using child soldiers in conflict zones.,"A report by the Congressional Research Service in 2010 found evidence of unlawful killings committed by private military companies, including the killing of civilians.",We should ban private military companies,https://www.un.org/children/conflict/english/childsoldiers.html,https://fas.org/sgp/crs/natsec/RL32492.pdf,Private military companies are less ethical and violate rights or commit crimes,1.0,1.0,1.0,1.0
kp_12_4,kp_12_4,evi_12_29,evi_12_24,"A report by Amnesty International in 2009 found that private military companies have been accused of hiring poorly trained personnel, leading to increased risk and decreased professionalism in their operations.","A report by Human Rights Watch in 2006 found that private military companies often operate with limited accountability, making it difficult to hold them responsible for their actions.",We should ban private military companies,https://www.amnesty.org/en/latest/news/2009/02/iraq-private-military-companies-must-be-held-accountable-for-abuses/,https://www.hrw.org/report/2006/02/20/war-profiteers/unchecked-private-security-forces-endanger-iraq-mission,Private military companies are not professional,1.0,1.0,1.0,1.0
