key_point_id,evidence_id,evidence,topic,source,argument,stance,label
kp_22_7,evi_22_45,"Perhaps, one of the most positive things about the procedure is that it gives parents effective control over the number of children they want. In some countries like China, for example, where couples are only allowed one or two child, gender selection gives would-be parents the opportunity to have a male child who will carry the father’s family name.",We should legalize sex selection,https://flowpsychology.com/7-pros-and-cons-of-gender-selection/,Sex selection allows for better family planning,1.0,1.0
kp_22_0,evi_22_5,"Today, around 140 million women are believed to be missing around the world – the result of son preference, including gender-biased sex selection, a form of discrimination. Since the 1990s, some areas have seen up to 25 per cent more male births than female births. The rise in sex selection is alarming as it reflects the persistent low status of women and girls. The resulting gender imbalance also has a damaging effect on societies.",We should legalize sex selection,https://www.unfpa.org/gender-biased-sex-selection#readmore-expand,Sex selection can lead to gender imbalance,-1.0,1.0
kp_22_10,evi_22_63,"Proponents believe that it is possible for a parent or parents to want a baby with a gender they prefer. If this is the case, they say that it would be best for the family, especially the child about to be born, if the gender of the baby is what the parents desire. This way, they will be more loving to the child. And if a family is already consist of four boys and the parents want a girl, being given the chance to choose the gender of the next child with the possibility of making their wishes come true will make the family happier.",We should legalize sex selection,https://connectusfund.org/9-prominent-pros-and-cons-of-gender-selection,Sex selection makes the family more happy/complete,1.0,1.0
kp_22_8,evi_22_50,"PGD can potentially be used to select embryos to be without a genetic disorder, to have increased chances of successful pregnancy, to match a sibling in HLA type in order to be a donor, to have less cancer predisposition, and for sex selection.",We should legalize sex selection,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Sex selection prevents diseases in the child,1.0,1.0
kp_22_3,evi_22_25,"One of the issues opponents are raising is the ethical and moral implication of breaking the law of nature, that is, the traditional way of conception without interfering with the gender of the unborn child. For them, parents should not act like “God” and deliberately choosing the sex of their baby.",We should legalize sex selection,https://connectusfund.org/9-prominent-pros-and-cons-of-gender-selection,Sex selection reaffirms gender stereotypes/biases,-1.0,1.0
kp_22_4,evi_22_31,"Although sex-selective abortions were banned by the government in 2006, there is evidence that suggests that son preference is associated with a higher likelihood of repeat abortions, as women with no sons were significantly less likely to have a repeat abortion compared to women with one son.",We should legalize sex selection,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Sex selection will create abortions/infanticide,-1.0,1.0
kp_22_9,evi_22_54,"More horrific is the use of infanticide, where if a child of the unwanted sex is born, it is killed at birth (referred to as “gendercide”). Female infanticide is the intentional killing of baby girls due to a preference for male babies and from the low value associated with the birth of females.",We should legalize sex selection,https://www.jogc.com/article/S1701-2163(15)30761-1/fulltext,Sex selection will prevent abortions/infanticide,1.0,1.0
kp_23_3,evi_24_35,"Just like men, women should be allowed to choose how they fight for their country based on their strengths. Joining a combat unit requires meeting high demands regardless of gender; if there are women who are able to meet the same training standards as men, they can only be an asset to their team. If the military is looking for the creme de la creme to serve in their units, then why give up on 51% of the candidates upfront?",We should prohibit flag burning,https://en.wikipedia.org/wiki/Women_in_combat,Flags are important symbols that should be respected,1.0,1.0
kp_23_0,evi_23_6,"Miller's attorney held that symbolic speech is protected by the First Amendment; burning a draft card is a most dramatic form of communication, and there is a constitutional right to make one's speech as effective as possible.",We should prohibit flag burning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,flag burning is an effective tool of expression/protest/critique,-1.0,1.0
kp_23_2,evi_23_20,"According to the ordinance in Hong Kong, a flag may not be used in advertisements or trademarks, and that publicly and wilfully burning, mutilating, scrawling on, defiling or trampling the flag is considered flag desecration.",We should prohibit flag burning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,flag burning is an inflammatory act,1.0,1.0
kp_23_1,evi_23_13,"While flag desecration - like virulent ethnic and religious epithets, vulgar repudiations of the draft, and scurrilous caricatures - is deeply offensive to many, the Government may not prohibit the expression of an idea simply because society finds the idea itself offensive or disagreeable.",We should prohibit flag burning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,flag burning is justified due to freedom of expression,-1.0,1.0
kp_24_0,evi_24_6,"In health, fewer mothers are dying in childbirth and significant increases in female life expectancy have followed. With few exceptions, women now outlive men in virtually every country. In terms of labor participation, more women in countries at every level of income have been engaging in economic activities beyond non-market work in the home.",We should prohibit women in combat,https://www.worldbank.org/en/news/opinion/2020/04/13/gender-equality-why-it-matters-especially-in-a-time-of-crisis,There should be equality between men and women.,-1.0,1.0
kp_24_1,evi_24_12,"that warfare is changing and becoming so high-tech that hand-to-hand combat is rare, making physical strength less important; and that women who qualify for combat posts can beat back the enemy with great skill.",We should prohibit women in combat,https://library.cqpress.com/cqresearcher/document.php?id=cqresrre2016051300,Women are an asset in combat,-1.0,1.0
kp_24_2,evi_24_16,"Perhaps the first instance of organized women’s soldiering in a modern, industrialized, and egalitarian, although not democratic society was the Soviet Army during the Second World War. This war, in which the stock of available male recruits was seriously depleted, saw brigades of women snipers roaming the front lines killing Germans with advanced telescopic rifles at a distance, again negating the physical disadvantage of women in close-quarter combat.",We should prohibit women in combat,https://www.thecrimson.com/article/2013/2/8/roundtable-women-combat/,Women can create unique skills/strategies,-1.0,1.0
kp_24_3,evi_24_22,"In 1917, Russian commanders authorized the creation of the 1st Russian Women’s Battalion of Death, led by Maria Bochkareva. In July, the battalion participated in an offensive against German trenches near Smorgon. According to Bochkareva’s autobiography and other corroborating sources, the Women’s Battalion was the first of the Russian units to go over the top of the Russian trenches and advance across no man’s land under heavy fire. Although initially hesitant, the male units quickly followed the battalion’s lead, overcoming two German trench lines before Bochkareva perceived the vulnerability of a third and pressed her soldiers forward to swiftly seize it. Ordered to hold the lines and await reinforcements, the battalion repulsed a number of counterattacks of numerically superior German forces and retreated only when Russian commanders informed Bochkareva reinforcements would not arrive and ordered her to withdraw.",We should prohibit women in combat,http://gppreview.com/2020/02/25/women-combat-bad-military-effectiveness/,Women can overcome differences and be just as capable in combat,-1.0,1.0
kp_24_4,evi_24_29,Women are more effective in some circumstances than men. Allowing women to serve doubles the talent pool for delicate and sensitive jobs that require interpersonal skills not every soldier has. Having a wider personnel base allows militaries to have the best and most diplomatic soldiers working to end conflict quickly.,We should prohibit women in combat,https://sistersinarms.ca/history/women-in-combat-pros-and-cons/,Women should be able to serve in combat if they choose to,-1.0,1.0
kp_24_5,evi_24_35,"Just like men, women should be allowed to choose how they fight for their country based on their strengths. Joining a combat unit requires meeting high demands regardless of gender; if there are women who are able to meet the same training standards as men, they can only be an asset to their team. If the military is looking for the creme de la creme to serve in their units, then why give up on 51% of the candidates upfront?",We should prohibit women in combat,https://en.wikipedia.org/wiki/Women_in_combat,Women should be accepted as long as they pass the tests,-1.0,1.0
kp_24_6,evi_24_40,Physical differences may still be a hindrance to women serving in combat units.,We should prohibit women in combat,https://www.theguardian.com/commentisfree/2014/dec/19/women-army-female-soldiers-michael-fallon,Men are better suited to combat roles than women,1.0,1.0
kp_24_7,evi_24_46,The US Army is considering reversing gender neutral physical tests because women are overwhelmingly failing to keep up with their male counterparts. The results showed that an overwhelming majority of the women failed to clear the tests while almost 90% of the men managed to pass them.,We should prohibit women in combat,https://www.opindia.com/2021/03/us-army-gender-neutral-physical-tests-majority-of-women-fail-reverse/,Women cannot overcome physical/emotional/mental barriers,1.0,1.0
kp_24_8,evi_24_53,"However, mixed-gender teams in close combat roles where they are required to kill the enemy face-to-face could have far reaching and grave consequences, the Ministry of Defence said today.",We should prohibit women in combat,https://www.theguardian.com/uk/2010/nov/29/women-combat-ban-remains,Women in combat can be a distraction or harm the function of the military,1.0,1.0
kp_24_9,evi_24_58,"In 2014, the IDF said that fewer than 4 percent of women are in combat positions such as infantry, artillery units, fighter pilots, etc. Rather, they are concentrated in combat-support.",We should prohibit women in combat,https://en.wikipedia.org/wiki/Women_in_combat,Women should serve in safer roles,1.0,1.0
kp_24_10,evi_24_63,"Women do not possess the same mental resilience and resistance to fatigue as men. They are less able to resist cold, interrogation and stress, because they are physiologically and psychologically weaker with less control of their emotions. This means that female soldiers are likely to be less consistent and dependable than male soldiers in tough situations. Or as one ex-soldier put it:  You can’t have a women in your platoon who starts crying as soon as the going gets tough.",We should prohibit women in combat,https://uklandpower.com/2018/10/27/perspectives-on-the-british-army-opening-all-combat-roles-to-women/,Women soldier capture is a big concern,1.0,1.0
kp_25_6,evi_25_63,"When news media lost a sizable percentage of their advertising revenues in the pandemic, state subsidies became more important than ever in securing the financial viability of media markets.",We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,A subsidy is important to make journalism viable,1.0,1.0
kp_25_0,evi_25_23,"It’s just wrong. If government funds, government will regulate. Freedom of the press has to include freedom for the press to fail.",We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Government intervention has the risk of inserting bias/harming objectivity,-1.0,1.0
kp_25_1,evi_25_28,"Postal subsidies from our nation’s early founding (cited as a precedent by Downie/Schudson and McChesney/Nichols) are irrelevant. We had one communication medium then, newspapers. In today’s world of multiple forms of print, broadcast and digital communication, federal subsidies would decide winners and losers, protecting inefficient companies and creating huge obstacles for entrepreneurs.",We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,It is preferable to spend the money elsewhere,-1.0,1.0
kp_25_3,evi_25_47,"In the words of a 2011 report from the Oxford School for the Study of Journalism and the Reuters Institute for the Study of Journalism, Mainstream media is the lifeblood of topical social media conversations in the UK.",We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Journalism is important to information-spreading/accountability,1.0,1.0
kp_25_2,evi_25_38,The federal government can’t afford to bail out newspapers. Have you been paying attention? The feds already bailed out undeserving banks and automobile manufacturers and are trying to figure out how to fix our health-care system. The taxpayers can’t afford to bail out undeserving media companies and journalism can’t afford to be dependent on a debt-burdened government.,We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Journalism is like every other business and if it is not sustainable it should fail,-1.0,1.0
kp_25_4,evi_25_52,"The rationale is that by providing subsidies, the European Union can encourage new entrants and small players to compete against the powerful incumbents. By introducing voters to different ideas, highlighting conflicting opinions and encouraging debate between them, a media-plural Europe would better facilitate democratic decision-making, especially in the era of fake news.",We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Subsidies will increase the quality of journalism,1.0,1.0
kp_25_5,evi_25_55,"Peace journalism, by presenting anomalous local perspectives which contradict violence-exacerbating war journalism, may help to expose these violent group's attempts to fix and naturalise meaning and to take advantage of this meaning to promote their violence.",We should subsidize journalism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Subsidy increases objectivity in reporting,1.0,1.0
kp_26_0,evi_26_4,"In recent years, NASA has teamed up with private, for-profit rocket companies to transport humans to outer space. Such partnerships launched billionaire Richard Branson into space via his private company Virgin Galactic on July 11, with assistance from NASA. Other for-profit organizations, including Jeff Bezo's Blue Origin and Elon Musk’s SpaceX hope to follow. Such partnerships between government agencies and private companies aspire to expand space exploration at a rapid rate.",We should subsidize space exploration,https://today.yougov.com/topics/travel/articles-reports/2021/07/13/private-companies-or-government-space-travel,Space exploration can be carried by the private sector,-1.0,1.0
kp_26_4,evi_26_24,"It’s time to ask ourselves the big question: Should we try to colonize our solar system, or not? I’ll readily admit I’m for it, and I suspect a large portion of the space community would stand with me – but this isn’t the space community’s decision, or in fact, any single nation’s decision. A broad consensus of commercial, civil, defense and international parties will be essential to an undertaking of this magnitude and complexity.",We should subsidize space exploration,https://www.forbes.com/sites/fredkennedy/2019/12/18/to-colonize-or-not-to-colonize--that-is-the-question-for-all-of-us/?sh=13ad1e3e2367,Space exploration can help in colonizing the resources/lands of other planets,1.0,1.0
kp_26_5,evi_26_29,"After Gagarin’s 1961 flight, space missions involving human crews carried out a range of significant research, from on-site geologic investigations on the Moon to a wide variety of observations and experiments aboard orbiting spacecraft. In particular, the presence in space of humans as experimenters and, in some cases, as experimental subjects facilitated studies in biomedicine and materials science.",We should subsidize space exploration,https://www.britannica.com/science/space-exploration/Science-in-space,Space exploration improves science/technology,1.0,1.0
kp_26_1,evi_26_9,"The money being spent on space exploration cost the billions and it has done a lot of advanced technology which would possibly have come anyway by other means. Space exploration is costly, difficult ,harsh ,perilous and risky.",We should subsidize space exploration,https://edubirdie.com/examples/is-space-exploration-a-waste-of-money/,Space exploration is expensive,-1.0,1.0
kp_26_6,evi_26_34,"Morgan Stanley estimates that satellite broadband will represent 50% of the projected growth of the global space economy by 2040—and as much as 70% in the most bullish scenario. Launching satellites that offer broadband Internet service will help to drive down the cost of data, just as demand for that data explodes. The demand for data is growing at an exponential rate, while the cost of access to space (and, by extension, data) is falling by orders of magnitude, says Jonas. We believe the largest opportunity comes from providing Internet access to under- and unserved parts of the world, but there also is going to be increased demand for bandwidth from autonomous cars, the Internet of things, artificial intelligence, virtual reality, and video.",We should subsidize space exploration,https://www.morganstanley.com/ideas/investing-in-space,Space exploration is financially beneficial,1.0,1.0
kp_26_2,evi_26_14,"Space travel is responsible for large amounts of pollution. Inverse says that, “The SpaceX Falcon 9 and NASA Space Shuttle both produce around 400 tons of carbon dioxide per launch.” Keep in mind that this amount of pollution comes from only one rocket, never mind the hundreds of other launches. With the world’s recent focus on reducing emissions, why has the space industry gone nearly unscathed?",We should subsidize space exploration,https://suttonhighnews.net/3167/world/dear-america-space-exploration-is-unnecessary/,Space exploration is ineffective,-1.0,1.0
kp_26_7,evi_26_40,"Consider how one day, we will build outposts on the moon and Mars that must replicate and sustain all of our planet’s life-giving essentials off-world. As such, we will need technologies capable of recycling essential resources like water, food, air to make these planets renewable and self-sustaining for current and future space exploration missions. It’s the progress we make in developing these innovations that we will continue to harness as models to preserve Earth’s wellbeing. It’s safe to say, the way to sustainability is up.",We should subsidize space exploration,https://ceoworld.biz/2022/02/03/why-the-future-of-humanity-relies-on-space-exploration/,Space exploration is necessary for the future survival of humanity,1.0,1.0
kp_26_8,evi_26_45,"space exploration, investigation, by means of crewed and uncrewed spacecraft, of the reaches of the universe beyond Earth’s atmosphere and the use of the information so gained to increase knowledge of the cosmos and benefit humanity.",We should subsidize space exploration,https://translate.google.com/?sl=en&tl=zh-CN&text=space%20exploration%2C%20investigation%2C%20by%20means%20of%20crewed%20and%20uncrewed%20spacecraft%2C%20of%20the%20reaches%20of%20the%20universe%20beyond%20Earth%E2%80%99s%20atmosphere%20and%20the%20use%20of%20the%20information%20so%20gained%20to%20increase%20knowledge%20of%20the%20cosmos%20and%20benefit%20humanity.%20&op=translate,Space exploration unravels information about the universe,1.0,1.0
kp_26_3,evi_26_19,"There are a number of ways to spend a $19.3 billion annual budget; we could pay for 1.94 million young adults in the United States to attend a public 4-year university, we could provide 1.87 million people with health care, or we could use the money to fund the National Aeronautics and Space Administration (NASA) for one year.",We should subsidize space exploration,https://fee.org/articles/nasa-shouldn-t-be-funded-by-the-government/,There are issues more important to fund than space exploration,-1.0,1.0
kp_27_2,evi_27_17,"A report by the American Federation of Teachers in 2019 found that subsidizing vocational education may have limited benefits for the economy, as many programs may not provide the skills and knowledge that workers need to succeed in the 21st century.",We should subsidize vocational education,https://www.aft.org/sites/default/files/2019-06/ReclaimingCareers_Report.pdf,subsidizing vocational education diverts money from more worthy causes,-1.0,1.0
kp_27_3,evi_27_23,"A study by the National Center for Postsecondary Research in 2020 found that subsidizing vocational education programs can be limited by the ability to scale, as many programs may not have the resources or infrastructure to serve large numbers of students.",We should subsidize vocational education,https://nces.ed.gov/pubs2022/2022437.pdf,subsidizing vocational education is expensive,-1.0,1.0
kp_27_0,evi_27_5,The study analyzed the impact of subsidies for vocational education in Germany and found that the subsidies led to an increase in enrollment in vocational programs and a decline in enrollment in academic programs. This suggests that subsidies for vocational education can influence student choice and lead to an influx in those fields.,We should subsidize vocational education,https://link.springer.com/article/10.1007/s11187-009-9236-6,subsidizing vocational education leads to an influx in those professions,-1.0,1.0
kp_27_4,evi_27_29,"A study by the National Center for Postsecondary Research in 2020 found that subsidizing vocational education can increase economic mobility, particularly for individuals who may not have access to traditional forms of postsecondary education or who face barriers to employment.",We should subsidize vocational education,https://nces.ed.gov/pubs2022/2022437.pdf,subsidizing vocational education promotes those with fewer resources,1.0,1.0
kp_27_6,evi_27_41,"A report by the National Association of State Directors of Career Technical Education Consortium in 2019 found that vocational education programs often offer customized learning experiences tailored to the individual needs and interests of students, which can better fit the learning styles of many students compared to traditional academic programs.",We should subsidize vocational education,https://www.careertech.org/news-and-events/vocational-education-funding,vocational education better fits many students,1.0,1.0
kp_27_5,evi_27_32,"A report by the National Skills Coalition in 2020 found that individuals with vocational education often have shorter time to employment compared to those with traditional four-year degrees, as vocational programs provide practical, hands-on training and education.",We should subsidize vocational education,https://www.nationalskillscoalition.org/sites/default/files/publications/2020-06/Funder%20Snapshot%20-%20Vocational%20Education%20Funding.pdf,vocational education is a good career choice,1.0,1.0
kp_27_7,evi_27_46,"A study by the National Association of State Directors of Career Technical Education Consortium in 2019 found that vocational education programs can promote workforce diversity by providing training and education in in-demand fields, which can benefit the entire market and society by increasing the representation of diverse individuals in the workforce.",We should subsidize vocational education,https://www.careertech.org/news-and-events/vocational-education-funding,vocational education is beneficial for the entire market/society,1.0,1.0
kp_27_1,evi_27_11,"A report by the American Federation of Teachers in 2019 found that many vocational education programs do not provide opportunities for advancement, making it difficult for workers to move up the career ladder, even if they have the skills and experience.",We should subsidize vocational education,https://www.aft.org/sites/default/files/2019-06/ReclaimingCareers_Report.pdf,vocational education is not a good career choice,-1.0,1.0
