evidence_id,evidence,type,topic,source
evi_2_34,"The Archbishop of Vienna today said priestly celibacy could be one of the causes of the sex abuse scandals to hit the Catholic church. In an article for Thema Kirche, his diocesan magazine, Christoph Schonborn became the most senior figure in the Catholic hierarchy to make the connection between the two and called for an unflinching examination of the possible reasons for paedophilia.",Expert Evidence,The vow of celibacy should be abandoned,https://www.theguardian.com/world/2010/mar/11/priestly-celibacy-catholic-sex-scandals
evi_2_35,"According to Dr Rachel Needle, psychologist and co-director of Modern Sex Therapy Institutes, having sex can be positive for people’s physical and mental health. It helps you sleep better, decreasing pain, lowering stress, lessening anxiety and depression, and more. Symptoms arise at different times based on people’s needs and can show up anywhere from a few weeks to a few months.",Expert Evidence,The vow of celibacy should be abandoned,https://www.afr.com/life-and-luxury/health-and-wellness/what-happens-to-your-body-when-you-don-t-have-sex-for-a-long-time-20200629-p5574h
evi_2_36,"The Byzantine theological, liturgical, and canonical tradition unanimously stresses the absolute uniqueness of Christian marriage, and bases this emphasis upon the teaching of Ephesians 5. As a sacrament, or mysterion, marriage reflects the union between Christ and the Church, between Yahweh and Israel, and as such can be only one-an eternal bond, which death itself does not destroy. In its sacramental nature, marriage transfigures and transcends both fleshly union and contractual legal association: human love is being projected into the eternal Kingdom of God",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_37,"Moreover, the knights of the order were virtually secularized: Pope Paul III commuted their vow of celibacy to one of conjugal fidelity (1540).",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_38,"The theologian Josse Clichtove working at the University of Paris interpreted this as an attack on chastity, but Erasmus had found favour with Protestant reformers who acknowledged the argument as a useful tool to undermine compulsory clerical celibacy and monasticism .",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_39,"George T. Dennis SJ of Catholic University of America says: 'There is simply no clear evidence of a general tradition or practice, much less of an obligation, of priestly celibacy-continence before the beginning of the fourth century.' Peter Fink SJ agrees, saying that underlying premises used in the book, Apostolic Origins of Priestly Celibacy, 'would not stand up so comfortably to historical scrutiny'. Dennis says this book provides no evidence that celibacy had apostolic origins.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_40,In 1874 Old Catholics removed the requirement of clerical celibacy.,None Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_41,"From its beginnings, the idea of clerical celibacy has been contested in canon courts, in theology, and in religious practices.",None Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_42,"Perhaps the most striking example is that in most Eastern Catholic Churches, ordination of married men to the priesthood is routine (although no priest may marry after ordination, and only celibate priests may become bishops).",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_43,"Because priestly celibacy is a discipline, and not an infallible dogma of the Church, the discipline of celibacy within the Latin Rite may be lifted in the future, although that is currently unlikely.",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_44,"In addition, John Paul II chose not to end the discipline of mandatory priestly celibacy, although in a small number of unusual circumstances, he did allow certain married clergymen of other Christian traditions who later became Catholic to be ordained as Catholic priests.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_45,"Aware of discussions on the continued mandatory priestly celibacy, most prominently by the Cardinal Archbishop Emmanuel C√©lestin Suhard of Paris, Spiazzi argued in Monitor Ecclesiasticus, that historical evidence for mandatory priestly celibacy was extremely shaky.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_46,"The forerunner of the CƒåSH was the Jednota (Union of the Catholic Czechoslovak Clergy), which was founded in 1890 to promote modernist reforms in the Roman Catholic Church, such as use of the vernacular in the liturgy and the adoption of voluntary rather than compulsory clerical celibacy.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_47,"In a radio interview given on March 10, 2009, Egan stated that clerical celibacy in the Latin Rite could be open to discussion [REF].",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_48,"Priestly celibacy is a practice rather than required dogma, and many at the time had expected that it might be relaxed together with other practices.",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_49,Lakeland believes that Clerical celibacy should become optional and that change is inevitable.,Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_50,"However, some women were hesitant since this form of ghost marriage required her to participate in the funeral ritual, mourning customs (including strict dress and conduct standards), take a vow of celibacy,and immediately take up residence with his family.",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_51,"Records suggest that some of the nuns, returned to their families with small pensions of ¬£4 a year and still under monastic vows of celibacy, endured considerable hardship as a result of the closure of the convent.",Study Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_52,"Pelagius labored to promote the celibacy of the clergy, and he issued such stringent regulations on this matter that his successor Pope Gregory I thought them too strict, and modified them to some extent ",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_53,"It's not just biology, sexual chemistry makes celibacy a difficult lifestyle, says Jimmy O'Brien. Women sometimes saw priests as forbidden fruit and a bit of a challenge, he remembers. But what he found hardest was not having someone to share life with.",Expert Evidence,The vow of celibacy should be abandoned,https://www.bbc.co.uk/news/magazine-21654663
evi_2_54,"Forcing priests to suppress their urges or hide their sexual behaviour has warped people, believes Elizabeth Abbott, author of A History of Celibacy: For thousands of years it's failed. It brings out horrible things.",Expert Evidence,The vow of celibacy should be abandoned,https://www.bbc.co.uk/news/magazine-21654663
evi_2_55,"the noted German philosopher Friedrich Nietzsche spoke of the positive physiological effects of abstinence: 'The reabsorption of semen by the blood .. perhaps prompts the stimulus of power, the unrest of all forces towards the overcoming of resistances .. The feeling of power has so far mounted highest in abstinent priests and hermits' (quoted by Walter Kaufman in his classic, Nietzsche: Philosopher, Psychologist, Antichrist, p. 222",None Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_56,"Protestant apologists further argue that clerical celibacy violates the Biblical teaching in the First Epistle to Timothy:. The Spirit clearly says that in later times some will abandon the faith and follow deceiving spirits and things taught by demons. Such teachings come through hypocritical liars, whose consciences have been seared as with a hot iron. They forbid people to marry and order them to abstain from certain foods, which God created to be received with thanksgiving by those who believe and who know the truth. For everything God created is good, and nothing is to be rejected if it is received with thanksgiving.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_57,"Ford suggests that Nouwen only became fully comfortable with his sexual orientation in the last few years of his life, and that Nouwen's depression was caused, in part, by the conflict between his priestly vows of celibacy and the sense of loneliness and longing for intimacy that he experienced.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_58,"Men are driven by testosterone to want sex, says John Wass, Professor of Endocrinology at Oxford University. Women are driven to a lesser degree by a mixture of testosterone and oestrogen, he explains. ’I'd regard celibacy as a totally abnormal state.’ Around 80-90% of men masturbate and it's likely that priests do too, he says. There is data to suggest that men who ejaculate more are less prone to prostate cancer, he says. You could argue that it's not so healthy to be celibate.",Expert Evidence,The vow of celibacy should be abandoned,https://www.bbc.co.uk/news/magazine-21654663
evi_2_59,Celibacy is an unnatural act in nature. All living organisms are meant to reproduce. The sexual act is critical for the survival of the species.,Anecdotal Evidence,The vow of celibacy should be abandoned,https://devdutt.com/articles/is-celibacy-unnatural-or-supernatural/
evi_2_60,"Many Carpatho-Rusyns, including Varzaly, believed clerical celibacy to be so inherently unnatural as to lead inevitably to promiscuity and sexual abuse.",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_61,"In 2004, at least 1,092 allegations of sexual abuse were made against at least 756 Catholic priests and deacons in the United States.",Study Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_62,"A survey of the 10 largest U.S. dioceses found 234 priests from a total 25,616 in those dioceses, have had allegations of sexual abuse made against them in the last 50 years.",Study Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_63,"Ignoring his vow of celibacy, Urbain Grandier is known to have had sexual relationships with a number of women and to have acquired a reputation as a philanderer.",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_64,Christoph Sch√∂nborn and Hans K√ºng have also said that priestly celibacy could be one of the causes of the sex abuse scandals within the Catholic Church.,Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_65,"In the wake of the clergy sexual abuse scandals, some critics have charged that priestly celibacy was a contributing factor ",Anecdotal Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_66,"In 1395 there was a transvestite homosexual prostitute arrested in London with some records surviving, and the Twelve Conclusions of the Lollards included the denunciation of priestly celibacy as a cause of sodomy.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_67,"In 1971, Joseph Matthew Breitenbeck,  american prelate of the Roman Catholic Church, expressed his support for the ordination of women and for ending clerical celibacy in order to address the priest shortage.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_68,"Aibell calls for the abolition of priestly celibacy, alleging that priests would otherwise make wonderful husbands and fathers.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_69,"In this correspondence, Gerard complained that some of the York canons refused to be ordained as priests, thereby hoping to avoid taking the vow of celibacy.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_70,"As the date of the second test approaches, Bobby and Connie are dismayed to learn that if he truly is the lama, he will have to take a vow of celibacy.",Expert Evidence,The vow of celibacy should be abandoned,https://research.ibm.com/haifa/dept/vst/debating_data.shtml
evi_2_71,"Celibacy restricts the pool of eligible candidates for priesthood and diminishes its quality. The requirement of celibacy eliminates many men who desire to have a wife and family and sexual intimacy as much as a religious vocation. Every priest who has ever suggested a priestly vocation to young men has heard the response, 'I would become a priest, but I don't want to give up falling in love or having sex or having children.' Makes sense. Worldwide, the number of Catholic priests has 'flatlined' at about 400,000 for the last 50 years. Numbers are way down in Europe and in the Americas, where priests are headed for extinction.",Expert Evidence,The vow of celibacy should be abandoned,https://www.ncronline.org/news/priestly-diary/priesthood-being-crucified-cross-celibacy
evi_3_0,"Moreover, a 2010 CDC study on child well-being and family structure shows that children from homes with married parents did better in every category.",Study Evidence,We should abandon marriage,https://firstthings.org/marriage-benefits-children/
evi_3_1," Research by the Institute for American Values shows that children raised in intact married families are more likely to attend college, are physically and emotionally healthier, are less likely to be physically or sexually abused, less likely to use drugs or alcohol and to commit delinquent behaviors, have a decreased risk of divorcing when they get married, are less likely to become pregnant/impregnate someone as a teenager, and are less likely to be raised in poverty.",Study Evidence,We should abandon marriage,https://www.futurity.org/marriage-premium-benefits-children-society-2551072-2/
evi_3_2,"Research suggests that those who are married (when compared with non-married or cohabitating couples) live longer, have lower rates of physical and mental illness, are better off financially, experience higher sexual and relationship satisfaction, and have better parenting outcomes.",Study Evidence,We should abandon marriage,https://extension.usu.edu/relationships/research/preparing-children-for-a-healthy-marriage
evi_3_3,"t one end of a spectrum are parents who married before the child arrived, where those children have a relatively high likelihood of receiving extensive co-parenting. ",Anecdotal Evidence,We should abandon marriage,https://ifstudies.org/blog/marriage-and-positive-child-outcomes-commitment-signaling-and-sequence
evi_3_4,"One  of  the  factors  that  influence  adolescent  psychological  well-being  is  the role  of  family and  parents.  In  general,  parental  marriage  contributes  to  the  well-being  of  children  (Ribar, 2015) because  of  the financial  support between  husband and  wife, social  interaction between family members, and  stability  of  the relationship  between  parents who  are  bound  in marriage commitments.  Shek  et  al.  (2014)  found  that  parental  marital  conditions,  family  functioning, relationships  between  children  and  parents,  and  communication  patterns  affect  the  level  of psychological well-being  of  adolescents. ",Expert Evidence,We should abandon marriage,https://www.researchgate.net/publication/344261950_Parental_marital_quality_and_adolescent_psychological_well-being_A_meta-analysis
evi_3_5,"In married families, about one- third of adolescents are sexually active. For teenagers in stepfamilies, cohabiting households, divorced families, and those with single unwed parents, the percentage rises above one-half (The Positive Effects of Marriage: A Book of Charts, Patrick Fagan).",Study Evidence,We should abandon marriage,https://www.foryourmarriage.org/blogs/married-parents-important-children/
evi_3_6,"Children raised in intact married families tend to earn higher grades than those in non-intact families.1) For example, kindergarten children from married families have higher reading scores than those from cohabiting families.2) Parents in always-intact married families are also more likely to help their children do their homework than are parents in stepfamilies or single-parent families,3) and fathers in always-intact married families are more involved in their children’s homework than are stepfathers.4) Compared with children in stable married families, students experiencing parental divorce have lower academic expectations and test scores.5)",Anecdotal Evidence,We should abandon marriage,https://marripedia.org/effects.of.marriage.on.children.s.education
evi_3_7,"Plenty of research indicates that healthy marriage positively impacts children and society. And despite growing up with examples of unhealthy marriages, divorce or other adverse childhood experiences, it’s possible to heal from the past and have healthy relationships and even healthy marriages.",Anecdotal Evidence,We should abandon marriage,https://firstthings.org/marriage-benefits-children/  
evi_3_8,"Ellen Greaves, research economist at the IFS, and one of the authors of the report, said: It is true that children born to married couples are on average more cognitively and emotionally successful than children born to cohabiting couples. But careful analysis shows that this largely reflects the differences between the types of people who decide to get married and those who don't.",Expert Evidence,We should abandon marriage,https://www.theguardian.com/society/2011/jul/19/ifs-marriage-little-benefit-child-development
evi_3_9,"Children raised in intact married families:are more likely to attend college,are physically and emotionally healthier, are less likely to be physically or sexually abused,are less likely to use drugs or alcohol and to commit delinquent behaviorshave a decreased risk of divorcing when they get married, are less likely to become pregnant/impregnate someone as a teenager ",Anecdotal Evidence,We should abandon marriage,https://www.foryourmarriage.org/blogs/married-parents-important-children/
evi_3_10,"Children receive gender specific support from having a mother and a father. Research shows that particular roles of mothers (e.g., to nurture) and fathers (e.g., to discipline), as well as complex biologically rooted interactions, are important for the development of boys and girls (Marriage and the Public Good: Ten Principles, 2006).",Anecdotal Evidence,We should abandon marriage,https://www.foryourmarriage.org/blogs/married-parents-important-children/
evi_3_11,"Throughout the ages, governments of all types have recognized marriage as essential in preserving social stability and perpetuating life. Regardless of whether marriages were performed as a religious rite or a civil ceremony, in almost every culture marriage has been protected and endorsed by governments primarily to preserve and foster the institution most central to rearing children and teaching them the moral values that undergird civilization.",Anecdotal Evidence,We should abandon marriage,https://newsroom.churchofjesuschrist.org/article/the-divine-institution-of-marriage
evi_3_12,Marriage is more than a physical union; it is also a spiritual and emotional union. Marriage is the beginning—the beginning of the family—and is a life-long commitment. It also provides an opportunity to grow in selflessness as you serve your wife and children. Marriage is more than a physical union; it is also a spiritual and emotional union. This union mirrors the one between God and His Church.,Anecdotal Evidence,We should abandon marriage,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/
evi_3_13,"When a man and woman get married, the two become one. Marriage is a bond like no other. It gives us a life partner, a teammate, as we move through the challenges of life together.",Anecdotal Evidence,We should abandon marriage,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/
evi_3_14,"Marriage is designed for purity. We face temptation nearly every minute and from all directions. The bond of marriage gives us the support to defeat temptation by engaging in deep, satisfying love—a love that gives to, and receives from, our mate physically, emotionally, and spiritually.",Anecdotal Evidence,We should abandon marriage,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/
evi_3_15,"When a marriage produces a child or receives a child through adoption, it is one of life’s greatest blessings. Roughly 40% of children being raised today are in a home without a father. The effects of that fact are staggering. Father absence causes increases in mental and behavioral disorders as well as criminal activity and substance abuse. But when children are raised in a healthy marriage, they get a front row seat to see and experience the lasting benefits of a strong family",Anecdotal Evidence,We should abandon marriage,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/
evi_3_16,"Marriage is designed to mirror our Creator’s unconditional love for us. It’s a love that will always be there and will never leave us or forsake us. When a man and woman love one another unconditionally, contentment and joy follow.",Anecdotal Evidence,We should abandon marriage,https://www.allprodad.com/5-reasons-why-marriage-is-so-important/
evi_3_17,Evidence published by John Helliwell (and Shawn Grover) in the Journal of Happiness Studies finds that marriage makes people happier and that they continue to be more satisfied years into the marriage.,Expert Evidence,We should abandon marriage,https://ifstudies.org/blog/does-marriage-really-make-us-healthier-and-happier
evi_3_18,"Married people overall do better on virtually every indicator of health and well-being, says Robin Simon, a sociology professor and researcher at Wake Forest University. Even when they get sick, married people are more likely to recover.",Expert Evidence,We should abandon marriage,https://money.usnews.com/money/personal-finance/articles/2012/03/22/why-marriage-makes-people-happy
evi_3_19,"Married couples are happier than everyone else, whether they’re single, divorced, widowed or separated, according to a new study published by The Office for National Statistics in the UK.",Study Evidence,We should abandon marriage,https://www.marketwatch.com/story/married-couples-are-happier-than-everyone-else-especially-in-middle-age-2019-05-23
evi_3_20,"The study, published by the National Bureau of Economic Research, found that in most parts of the world, being married makes people happier, no matter how happy they were before tying the knot. And that happiness lasts for a long time, through life's trials and tribulations. Why? Researchers believe that having a spouse can make it easier to deal when times get rough.",Study Evidence,We should abandon marriage,https://www.goodhousekeeping.com/life/relationships/advice/a26810/being-married-makes-people-happier/
evi_3_21,"But while cohabitation is on the rise, data from Pew and other sources continue to show that married Americans enjoy greater overall happiness, as well as greater satisfaction with their relationships. The marriage happiness premium extends to nearly every aspect of a couple's relationship, with one notable exception: their sex lives.",Study Evidence,We should abandon marriage,https://www.smh.com.au/lifestyle/life-and-relationships/married-people-are-happier-than-unmarried-couples-who-live-together-20191121-p53ct6.html
evi_3_22,"In recent years, the General Social Survey, a long-running nationally representative survey of American adults, began explicitly asking respondents about their current relationship status: are you married, cohabiting, or neither? The responses show a sort of relationship-happiness gradient, with married people reporting the most overall happiness, cohabitating partners reporting somewhat less happiness, and singletons were the least satisfied of all.",Study Evidence,We should abandon marriage,https://www.smh.com.au/lifestyle/life-and-relationships/married-people-are-happier-than-unmarried-couples-who-live-together-20191121-p53ct6.html
evi_3_23,"Even middle-aged people, who generally tend to be unhappier than people in other stages of life, according to Science Daily, were able to enjoy an elevated level of happiness if they were married. Marriage may help ease the causes of a mid-life dip in life satisfaction and the benefits of marriage are unlikely to be short-lived, Helliwell explained.",Expert Evidence,We should abandon marriage,https://www.elitedaily.com/p/does-being-married-make-you-happier-science-says-yes-apparently-7654203
evi_3_24,"It’s not marriage that makes you happy, it’s happy marriage that makes you happy, Gilbert said. Married people are happier than unmarried ones, perhaps because the single best predictor of human happiness is the quality of social relationships. Marriage seems to buy you a decade or more of happiness, Gilbert said. ",Expert Evidence,We should abandon marriage,https://www.apa.org/monitor/2010/10/marriage
evi_3_25,"Other recent research, however, has challenged this pessimistic view. Data from a large British panel survey show that marriage increased long-run happiness, suggesting that selection isn’t the whole story. Perhaps marriage doesn’t make Germans happy, but it does seem to make the English happy. Likewise, a paper using panel data from Taiwan has found somewhat more durable positive effects of marriage (though this there was a lot of variety in happiness trajectories, and Christians might get more happiness from marriage than other people).",Study Evidence,We should abandon marriage,https://ifstudies.org/blog/does-getting-married-really-make-you-happier
evi_3_26,"The cautious answer to this question is, yes: married people do appear to be happier than people who are not married, including people who are never married.  ",Anecdotal Evidence,We should abandon marriage,https://ifstudies.org/blog/does-marriage-really-make-us-healthier-and-happier
evi_3_27,The larger issue is that people who are happy with their lives are also more likely to get married.,Anecdotal Evidence,We should abandon marriage,https://ifstudies.org/blog/does-marriage-really-make-us-healthier-and-happier
evi_3_28,Married adults are also more likely than cohabiters to say they feel closer to their spouse or partner than to any other adult. About eight-in-ten married adults (78%) say they feel closer to their spouse than to any other adult in their life; a narrower majority of cohabiters (55%) say the same about their partner.,Study Evidence,We should abandon marriage,https://www.pewresearch.org/social-trends/2019/11/06/marriage-and-cohabitation-in-the-u-s/
evi_3_29,"Those who are married are more likely than those who are cohabiting to say they have a great deal of trust in their spouse or partner to be faithful to them, act in their best interest, always tell them the truth and handle money responsibly.",Anecdotal Evidence,We should abandon marriage,https://www.pewresearch.org/social-trends/2019/11/06/how-married-and-cohabiting-adults-see-their-relationships/
evi_3_30,Married adults are also more likely than cohabiters to say they feel closer to their spouse or partner than to any other adult ,Anecdotal Evidence,We should abandon marriage,https://www.pewresearch.org/social-trends/2019/11/06/marriage-and-cohabitation-in-the-u-s/
evi_3_31,The survey also examines how adults who are married and those who are living with an unmarried partner are experiencing their relationships. It finds that married adults are more satisfied with their relationship and more trusting of their partners than those who are cohabiting. ,Anecdotal Evidence,We should abandon marriage,https://www.marriage.com/advice/love/16-ways-to-grow-closer-to-your-mate-this-year/
evi_3_32,Love and marriage advice: Couples need to constantly work on their relationship to have a healthy and happy marriage.,Anecdotal Evidence,We should abandon marriage,https://www.tonyrobbins.com/love-relationships/your-decision-my-decision-our-decision/
evi_3_33,Each decision you as a couple can successfully make together brings you closer to each other.,Anecdotal Evidence,We should abandon marriage,https://www.tonyrobbins.com/love-relationships/your-decision-my-decision-our-decision/
evi_3_34,"One of the most significant advantages of marriage is eligibility for Social Security spousal and survival benefits. First, as a married couple, you're each eligible to collect your own Social Security benefit or up to 50 percent of your spouse's benefit, whichever is greater. This can be a financial plus if one of you is a higher earner. ",Anecdotal Evidence,We should abandon marriage,https://www.schwab.com/learn/story/does-marriage-bring-financial-benefits
evi_3_35,"Getting married makes financial sense, especially for people who have widely disparate incomes. For example: The annual income limitations for IRA contributions by married couples are based on joint income, allowing for far higher savings. A couple's combined income may well place them in a lower tax bracket than the higher-income spouse would pay as an individual. If each spouse has a different employer, each can choose the better of two health insurance plans. Car insurance and home insurance coverage are cheaper for two than for one. In the long run, the lower-paid spouse may be eligible for a larger Social Security benefit than the person's solo income would allow.",Anecdotal Evidence,We should abandon marriage,https://www.investopedia.com/financial-edge/0412/why-marriage-makes-financial-sense.aspx
evi_3_36,"Whatever the reason, tying the knot is likely to lower those monthly rates. In fact, the average married couple in the US pays 11% less per person than their single counterparts. That’s a pretty big savings, especially over the long term.",Study Evidence,We should abandon marriage,https://mint.intuit.com/blog/relationships-2/financial-benefits-of-marriage-5845/
evi_3_37,"One of the most obvious financial advantages of marriage is income splitting. The goal of income splitting is to shift income from a higher income partner to a lower income partner. For couples with different income levels and different marginal tax rates, income splitting can create a sizable tax advantage.",Anecdotal Evidence,We should abandon marriage,https://www.planeasy.ca/the-financial-benefits-of-marriage/
evi_3_38,"One of the most significant advantages of marriage is eligibility for Social Security spousal and survival benefits. First, as a married couple, you're each eligible to collect your own Social Security benefit or up to 50 percent of your spouse's benefit, whichever is greater. This can be a financial plus if one of you is a higher earner. ",Anecdotal Evidence,We should abandon marriage,https://www.schwab.com/learn/story/does-marriage-bring-financial-benefits
evi_3_39,"One advantage is that spouses can transfer money and assets between them other tax-free, which can reduce your overall tax bill.",Anecdotal Evidence,We should abandon marriage,https://www.unbiased.co.uk/discover/personal-finance/family/getting-married 
evi_3_40,"There are yet more savings to be had when it comes to inheritance tax. When one of you dies, any money or assets passed on are free from inheritance tax if you’re married.",Anecdotal Evidence,We should abandon marriage,https://www.unbiased.co.uk/discover/personal-finance/family/getting-married 
evi_3_41,"While the standard deduction is higher for a couple, combining your income could impact some of your deductions if you itemize.",Anecdotal Evidence,We should abandon marriage,https://www.schwab.com/learn/story/does-marriage-bring-financial-benefits 
evi_3_42,"When an unmarried person includes a partner on their health insurance plan, that benefit is taxable. For married couples, premiums to cover both are tax deductible.",Anecdotal Evidence,We should abandon marriage,https://www.schwab.com/learn/story/does-marriage-bring-financial-benefits 
evi_3_43,"According to CNN, dowry-related woman abuse in the country is often caused by dissatisfaction over the amount of dowry received, as it has become more of a condition of marriage, rather than a gift. Women are known to commit suicide, driven by the pressure of not being able to keep up with dowry payments, or they face violence within their marriage, or are murdered for the same reason. ",Expert Evidence,We should abandon marriage,https://www.globalcitizen.org/en/content/marriage-customs-harmful-to-womens-girls-rights/
evi_3_44,"Millions of girls around the world experience female genital mutilation (FGM) as a prerequisite to marriage or as a means to control a woman’s sexuality before marriage. This is an infringement on a woman’s right to her bodily autonomy, and as it is often performed on school-aged girls, also stops them from being able to access education and deprives them of their childhood, as well as causing both short- and long-term health consequences.  ",Anecdotal Evidence,We should abandon marriage,https://www.globalcitizen.org/en/content/marriage-customs-harmful-to-womens-girls-rights/
evi_3_45,"Women must be submissive to male family members in all aspects of her life. Rigid gender roles often result in the expectation that women be submissive to male family members. When married, women are expected to obey their husbands, act according to their wishes and not strive for equal decision making. If they transgress these norms they may face physical violence used by husbands as punishment or discipline.",Anecdotal Evidence,We should abandon marriage,https://www.oxfam.org/en/ten-harmful-beliefs-perpetuate-violence-against-women-and-girls
evi_3_46,"Roughly one in three girls in Zimbabwe is married by her eighteenth birthday. Discriminatory social norms that link a girl’s perceived “purity” to her family’s honor are among the factors that push girls into marriage. According to Human Rights Watch, young women and girls who become pregnant, stay out late, are seen in the company of suspected boyfriends, or are otherwise thought to be sexually active can be forced into marriage in order to preserve their familial honor.",Study Evidence,We should abandon marriage,https://www.advocacynet.org/child-marriage-and-harmful-social-norms/
evi_3_47,Paul Dolan claims that women might be happier if they stay single.,Expert Evidence,We should abandon marriage,https://greatergood.berkeley.edu/article/item/is_marriage_really_bad_for_womens_happiness
evi_3_48,"As soon as my relationships turned serious and steady, men started to expect too much and offer too little. It was self-understood that I, as a woman, would take care of the home, wait for him gladly while he would be god knows where doing god knows what, and deal with his jealousy on the top of that.",Anecdotal Evidence,We should abandon marriage,https://greatergood.berkeley.edu/article/item/is_marriage_really_bad_for_womens_happiness
evi_3_49,"Unmarried women tend to be happier, healthier, and live longer didn't come as a surprise.",Anecdotal Evidence,We should abandon marriage,https://psiloveyou.xyz/research-shows-marriage-is-good-for-men-but-bad-for-women-8374a3247ab3?gi=e40e9b5f7f8a
evi_3_50,"A growing body of evidence shows that the effects of marriage today are worse for women than for men. Also, the negative effects of bad marriage are even worse for women and it’s thus not surprising that women initiate a large majority of divorces.",Anecdotal Evidence,We should abandon marriage,https://psiloveyou.xyz/research-shows-marriage-is-good-for-men-but-bad-for-women-8374a3247ab3?gi=e40e9b5f7f8a
evi_3_51,"More recent evidence from the Fragile Families and Child Well-Being Study tipped the balance for many in favor of the pro-marriage arguments. Designed by two prominent academics, Sara McLanahan and Irv Garfinkel, the study is a longitudinal survey of 5,000 low-income married and nonmarried parents conducted in 75 hospitals in twenty cities at the time of their child’s birth. Among mothers who were not married when their child was born, 83 percent reported that they were romantically involved with the father, and half of the parents were living together. Nearly all of the romantically involved couples expressed interest in developing long-term stable relationships, and there was universal interest in marriage, with most indicating that there was at least a fifty-fifty chance that they would marry in the future. Looking at employment history and other factors, researchers estimated that about a third of the couples had high potential to marry; another third had some problems, like lack of a job, that could be remedied; while the final third were not good candidates due to a history of violence, incarceration, and the like (McLanahan, Garfinkel, and Mincy, 2001).",Study Evidence,We should abandon marriage,https://www.mdrc.org/publication/effects-marriage-and-divorce-families-and-children
