key_point_id,evidence_id_1,evidence_id_2,evidence_id_3,evidence_id_4,evidence_id_5,evidence_1,evidence_2,evidence_3,evidence_4,evidence_5,topic,source_1,source_2,source_3,source_4,source_5,argument,stance,label
kp_9_2,evi_9_11,evi_9_12,evi_9_13,evi_9_14,,"John Locke in contrast, though an advocate of tolerance, urged authorities not to tolerate atheism, believing that the denial of God's existence would undermine the social order and lead to chaos.","As part of a two-month protest campaign, Donohue called for a boycott of the film The Golden Compass, believing that while the religious elements of the film would be watered down from the source novels, the film would still encourage children to read the series, which Donohue says denigrates Christianity and promotes atheism for kids, citing author Philip Pullman as saying that he is trying to undermine the basis of Christian belief.",The report also criticized the atheism that permeates the whole Russian dictatorship; they have denounced our religion and our God as 'lies'.,"Article 37 of the Albanian Constitution of 1976 stipulated, The State recognises no religion, and supports atheistic propaganda in order to implant a scientific materialistic world outlook in the people,  and the penal code of 1977 imposed prison sentences of three to ten years for religious propaganda and the production, distribution, or storage of religious literature.",,We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,Atheism discriminates against religious people / violates freedom of religion,-1.0,1.0
kp_9_3,evi_9_16,evi_9_19,evi_9_20,evi_9_21,evi_9_22,"Baggini argues that atheism is a superior basis for ethics, claiming that a moral basis external to religious imperatives is necessary to evaluate the morality of the imperatives themselves-to be able to discern, for example, that thou shalt steal is immoral even if one's religion instructs it-and that atheists, therefore, have the advantage of being more inclined to make such evaluations.","Being an atheists often comes with contradictory ideologies that the society thrusts upon people but on the inside, atheists are free of conflicting ideas. They do not need to debate almost every time some stranger comments or offends any religion for they not believe in religion. They do not ever get into heated debates about which religion is better than the other.",They believe in scientific explanations and do not dwell on mythologies that are most of the time impossible to believe in unless you are a blind follower. Their reasons and concepts are clear and they are happy about whatever they believe to be true. Satisfaction at heart is the most important thing people seek and atheism brings it in the most literary and non-mythical way.,Every religion has some facts included in their sacred books that lead to controversy unless the person gives up reasoning and accepts just what the book has to say. Atheists are free of these confusions. They do not have to fight their own religious concepts to make them accept that theirs is the most supreme form of religion in the whole world. No gory details of what would happen if you don’t pray is one of best advantages that atheists get to live with.,"I have heard from atheists that they find it really blissful for not having to worry about your privacy being invaded by an invisible someone who keeps an eye on whatever you are doing and thinking and totally judging you for it. Keeping morals intact, you are totally free to do whatever you want to do without having to worry about two little fellows writing your books of good deeds and sins. Added advantage indeed.",We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.careerride.com/view/atheism-advantages-and-disadvantages-26687.aspx,https://www.careerride.com/view/atheism-advantages-and-disadvantages-26687.aspx,https://www.careerride.com/view/atheism-advantages-and-disadvantages-26687.aspx,https://www.careerride.com/view/atheism-advantages-and-disadvantages-26687.aspx,Atheism is beneficial to the person that adopts it,1.0,1.0
kp_9_0,evi_9_3,,,,,"Douglas Wilson, an evangelical theologian, argues that while atheists can behave morally, belief is necessary for an individual to give a rational and coherent account of why they are obligated to lead a morally responsible life.",,,,,We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,,,Atheism lacks morality,-1.0,1.0
kp_9_4,evi_9_25,evi_9_26,evi_9_27,evi_9_28,evi_9_29,"A few years ago, in a conversation with fellow atheist Peter Boghossian, Richard Dawkins admitted that no evidence would convince him of God’s existence as he could always explain it away.","A metaphysically courageous atheist might try a more direct line of attack. He might acknowledge that God is not understood by theists to be a part of the physical universe and therefore is not the kind of thing that could be observed. Nevertheless, he might maintain that it is not rational to believe in what is not observable. Therefore, if by “God” we mean something inherently unobservable, then belief in him is inherently irrational. It is not simply that the “God hypothesis” fails an empirical test; it fails even to be a meaningful hypothesis. Such an argument, if successful, would have the benefit (from the atheist’s point of view) of ruling out not only belief in God but also belief in a host of other things that many atheists find suspect, from minds to objective moral values.",Atheist Michael Scriven insists we need not have a proof that God does not exist in order to justify atheism. Atheism is obligatory in the absence of any evidence for God's existence.,"Theodore Drange (2006)  has developed an argument that if God were the sort of being that wanted humans to come to believe that he exists, then he could bring it about that far more of them would believe than currently do.  God would be able, he would want humans to believe, there is nothing that he would want more, and God would not be irrational.  So God would bring it about that people would believe.  In general, he could have brought it about that the evidence that people have is far more convincing than what they have.  He could have miraculously appeared to everyone in a fashion that was far more compelling than the miracles stories that we have.  It is not the case that all, nearly all, or even a majority of people believe, so there must not be a God of that sort.","J.L. Schellenberg (1993) has developed an argument based upon a number of considerations that lead us to think that if there were a loving God, then we would expect to find some manifestations of him in the world.  If God is all powerful, then there would be nothing restraining him from making his presence known.  And if he is omniscient, then surely he would know how to reveal himself.  Perhaps, most importantly, if God is good and if God possesses an unsurpassable love for us, then God would consider each human’s requests as important and seek to respond quickly.  He would wish to spare those that he loves needless trauma.  He would not want to give those that he loves false or misleading thoughts about his relationship to them.  He would want as much personal interaction with them as possible, but of course, these conditions are not satisfied.  So it is strongly indicated that there is no such God.",We should adopt atheism,https://answersingenesis.org/world-religions/atheism-and-evidence-god,https://churchlifejournal.nd.edu/articles/the-hole-in-atheist-arguments-about-what-exists/,https://influencemagazine.com/en/Theory/Atheism-and-the-Burden-of-Proof,https://iep.utm.edu/atheism/#SH4f,https://iep.utm.edu/atheism/#SH4f,Atheism should be adopted since we cannot prove that God exists,1.0,1.0
kp_9_1,evi_9_6,evi_9_8,evi_9_9,,,"Ultimately, Liddle argues that which option you take, then, God or no God, is a matter of choosing something for which there is no scientific proof either way.","The European Court of Human Rights has found that a person cannot be forced to demonstrate views or behaviour associated with a particular religion. This means, for example, that public authorities should take care when using procedures that involve the swearing of oaths. A requirement to swear on a religious text, such as the Bible, would breach human rights law. An alternative form of affirmation should be available that isn’t connected with religion.","Freedom to manifest one’s religion or beliefs shall be subject only to such limitations as are prescribed by law and are necessary in a democratic society in the interests of public safety, for the protection of public order, health or morals, or for the protection of the rights and freedoms of others.",,,We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.equalityhumanrights.com/en/human-rights-act/article-9-freedom-thought-belief-and-religion,https://www.equalityhumanrights.com/en/human-rights-act/article-9-freedom-thought-belief-and-religion,,,People should choose for themselves whether Atheism should be adopted,-1.0,1.0
kp_9_5,evi_9_31,evi_9_32,evi_9_33,evi_9_34,,"If you are following a list of rules, you are being obedient, not moral. Religion confuses obedience with morality. Morality is actually thinking about the consequences of your actions and how they affect other people. If you’re not doing that, and instead following the rules in a old book, then you are being obedient. Obedience is amoral. At best! An argument can be made that obedience is utterly irresponsible because by ceding your autonomy to the rules you follow you demonstrate that you don’t care how your actions affect others.",Religion is immoral because it is a lie. There are no gods. No heaven . No hell. It is immoral to lie to billions of people to manipulate them and take their money.,"Of all the modern religions, Christianity is possibly the most immoral. It sets unrealistic expectations, talks about punishment, has an OT history of wiping out whole nations of people, is responsible for the crusades and the indecent forced conversion of millions around the world, perpetrated violence against Muslims and other non-Christian nations, talks about a god who will send you into a fiery hell, because you, his supposed creation, does not cow-tow to his need for devotion, and sees priests, pastors and ministers take sexual advantage of their followers, whether children, female or married. A close second would have to be the Muslim religion with similar beliefs and atrocious actions (female genital mutilations anyone?) and a complete intolerance of apostates. And that’s only scratching the surface.","Some if not all religions can be immoral in that the particular religions teach people to do horrible things. For example, the Bible teaches people how to treat their slaves. Yes, there are some who say that that’s a metaphor, but there are some who take it literally and there was a time when fewer people, maybe even no one, took it as a metaphor.",,We should adopt atheism,https://www.quora.com/In-what-ways-can-religion-be-immoral-Why,https://www.quora.com/In-what-ways-can-religion-be-immoral-Why,https://www.quora.com/In-what-ways-can-religion-be-immoral-Why,https://www.quora.com/In-what-ways-can-religion-be-immoral-Why,,Religions are immoral and people should not follow them,1.0,1.0
kp_9_6,evi_9_36,evi_9_37,evi_9_38,evi_9_39,,"While strongly criticizing the book from a theistic standpoint, Chapman allows that this new religious atheism may represent a maturing of the infantile atheism offered by the scientific naturalism perspective: it looks at the world and finds moral truth, objective value, and goodness. .",A 2010 survey found that those identifying themselves as atheists or agnostics are on average more knowledgeable about religion than followers of major faiths.,"An atheist before Darwin could have said, following Hume: I have no explanation for complex biological design. All I know is that God isn't a good explanation, so we must wait and hope that somebody comes up with a better one. I can't help feeling that such a position, though logically sound, would have left one feeling pretty unsatisfied, and that although atheism might have been logically tenable before Darwin, Darwin made it possible to be an intellectually fulfilled atheist. The Blind Watchmaker (1986)","Stephen Weinberg, Nobel Prize winner in the quarks and leptons area, is one who is hostile to faith. Lennox quotes him more extensively on p18 of Gunning for God. 'The world needs to wake up from the long nightmare of religion. Anything we scientists can do to weaken the hold of religion should be done, and may in fact be our greatest contribution to civilization.'",,We should adopt atheism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://philosophy.stackexchange.com/questions/4199/in-what-sense-is-atheism-scientific,http://hyperphysics.phy-astr.gsu.edu/Nave-html/Faithpathh/sciexplain.html,,Science can adequately explain the Universe,1.0,1.0
kp_10_0,evi_10_1,evi_10_2,evi_10_3,evi_10_4,evi_10_5,"In 2007, the environmentalist George Monbiot wrote an article in The Guardian connecting Ridley's libertarian economic philosophy and the ¬£27 billion failure of Northern Rock.","Both, say Steven Telesopen in new window and Brink Lindseyopen in new window, who visited Stanford Graduate School of Business recently as part of its Corporations and Society Initiative. Teles, a left-leaning professor of political science at Johns Hopkins University, and Lindsey, a libertarian-leaning researcher at the Washington, D.C., think tank Niskanen Center, coauthored The Captured Economy: How the Powerful Enrich Themselves, Slow Down Growth, and Increase Inequality. The authors critique laws and regulations that they believe result from poor policymaking practices and ultimately suppress economic growth and hurt the public. While the two authors ask conservatives to recognize that income inequality threatens growth, they also show liberals that government regulation, if misguided or badly constructed, can do more harm than good by increasing inequality.","The validity of right-libertarian notions of liberty and economic freedom have been questioned by critics such as Robert Lee Hale, who posits that laissez-faire capitalism is a system of aggressive coercion and restriction by property owners against others.","Adam Smith's obvious and simple system of natural liberty is not a system of liberty at all, but a complicated network of restraints, imposed in part by individuals, but very largely by the government itself at the behest of others on the freedom of the some. ... What in fact distinguishes this counterfeit system of laissez-faire (the market) from paternalism, is not the absence of restraint, but the absence of any conscious purpose of the part of the officials who administer the restraint, and of any responsibility or unanimity on the part of the numerous owners at whose discretion the restraint is administered.","Right-libertarians are accused of ignoring market failures, although not all proponents are market zealots. Critics of laissez-faire capitalism, the economic system favored by right-libertarians, argue that market failures justify government intervention in the economy, that nonintervention leads to monopolies and stifled innovation, or that unregulated markets are economically unstable. They argue that markets do not always produce the best or most efficient outcome, that redistribution of wealth can improve economic health and that humans involved in markets do not always act rationally.",We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.gsb.stanford.edu/insights/why-liberals-libertarians-both-have-it-wrong-right,https://en.wikipedia.org/wiki/Criticism_of_libertarianism,https://en.wikipedia.org/wiki/Criticism_of_libertarianism,https://en.wikipedia.org/wiki/Criticism_of_libertarianism,Libertarianism harms economic growth,-1.0,1.0
kp_10_1,evi_10_7,evi_10_8,evi_10_9,,,"Some advocates of right-libertarianism, among them philosopher Robert Nozick, address this inconsistency in modern societies arguing that a consistently libertarian society would allow and regard as valid consensual/non-coercive enslavement contracts, rejecting the notion of inalienable rights: The comparable question about an individual is whether a free system will allow him to sell himself into slavery.","According to philosopher James P. Sterba, the liberty of the poor should be morally prioritized in light of the fundamental ethical principle ought implies can from which it follows that it would be unreasonable to ask the poor to relinquish their liberty not be interfered with, noting that in the extreme case it would involve asking or requiring the poor to sit back and starve to death and that by contrast it would not be unreasonable to ask and require the rich to sacrifice their liberty to meet some of their needs so that the poor can have the liberty to meet their basic needs. Having argued that ought implies can establishes the reasonability of asking the rich to sacrifice their luxuries for the basic needs of the poor, Sterba invokes a second fundamental principle, The Conflict Resolution Principle, to argue that it is reasonable to make it an ethical requirement. He concludes by arguing that the application of these principles to the international context makes a compelling case for socialist distribution on a world scale.","In his essay 'From Liberty to Welfare', philosopher James P. Sterba argues that a morally consistent application of right-libertarian premises, including that of negative liberty, requires that a libertarian must endorse the equality in the distribution of goods and resources required by a socialist state. Sterba presents the example of a typical conflict situation between the rich and poor in order to see why libertarians are mistaken about what their ideal requires. He argues that such a situation is correctly seen as a conflict of negative liberties, saying that the right of the rich not to be interfered with in the satisfaction of their luxury needs is morally trumped by the right of the poor not to be interfered with in taking from the surplus possessions of the rich what is necessary to satisfy their basic needs.",,,We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://en.wikipedia.org/wiki/Criticism_of_libertarianism,https://en.wikipedia.org/wiki/Criticism_of_libertarianism,,,Libertarianism harms minorities/those who are worse off,-1.0,1.0
kp_10_7,evi_10_46,evi_10_48,evi_10_49,evi_10_50,,"Sustainability advocates Paul Hawken, Amory Lovins and Hunter Lovins posited in their book Natural Capitalism: Creating the Next Industrial Revolution (2000) that elements of libertarianism and green politics could be coalesced to produce economic as well as environmental benefits.","Free-market roads are advocated by libertarians, who consider them more efficient, safer, and more cost-effective than public roads .","Many advocates of a more libertarian view, such as Americans for Limited Government, say that reduced taxation is a noble goal for its own sake, leading to increases in financial freedom and economic prosperity.",James Shikwati (born 1970) is a Kenyan libertarian economist and Director of the Inter Region Economic Network who promotes freedom of trade as the driving solution to poverty in Africa.,,We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,Libertarianism increases economic growth,1.0,1.0
kp_10_5,evi_10_34,evi_10_35,evi_10_36,evi_10_37,evi_10_38,"Libertarians argue that a decrease in government intervention leads to increased freedom for individuals. By limiting the role of the government in society, individuals are able to make their own decisions about how to live their lives and pursue their own interests. For example, a study by the Cato Institute found that countries with lower levels of government intervention tend to have higher levels of individual freedom and economic growth","Libertarians also argue that protection of individual liberty is the central goal of political systems. By emphasizing individual freedom and property rights, libertarians believe that individuals are better able to pursue their own goals and interests. For example, philosopher Robert Nozick argues that individual rights and property rights are fundamental to a just and free society","Libertarians also argue that increased freedom and competition lead to increased innovation and economic growth. By allowing individuals and businesses to freely pursue their own interests, a libertarian system can promote greater efficiency, innovation, and prosperity. For example, economist Milton Friedman argues that competition and innovation are key factors in promoting economic growth and development","Libertarians also argue that protection of property rights is essential for ensuring individual freedom. By guaranteeing individuals the right to own and control property, libertarians believe that individuals are better able to make decisions about how to use their resources and pursue their own goals. For example, economist James Buchanan argues that property rights are fundamental to a just and free society","Libertarians also argue that freedom of speech and expression are crucial for protecting individual freedom. By allowing individuals to freely express their opinions and ideas, a libertarian system can promote greater diversity of thought and promote greater understanding and cooperation. For example, First Amendment scholar Floyd Abrams argues that freedom of speech and expression are fundamental to a just and free society",We should adopt libertarianism,https://www.cato.org/human-freedom-index/2021,"https://en.wikipedia.org/wiki/Anarchy,_State,_and_Utopia",https://en.wikipedia.org/wiki/Capitalism_and_Freedom,https://press.uchicago.edu/ucp/books/book/chicago/L/bo3625341.html,https://books.google.co.uk/books/about/Speaking_Freely.html?id=fqGRAAAAMAAJ&redir_esc=y,Libertarianism increases freedom in the political system,1.0,1.0
kp_10_6,evi_10_41,evi_10_42,evi_10_43,evi_10_44,evi_10_45,"By allowing individuals to make their own decisions about how to live their lives, libertarians believe that individuals are better able to pursue their own interests and goals. For example, psychologist Mihaly Csikszentmihalyi argues that individuals are happiest when they are engaged in activities that they find fulfilling and meaningful.","By allowing individuals to own and control property, libertarians believe that individuals are better able to make decisions about how to use their resources and pursue their own goals. For example, economist F.A. Hayek argues that property rights are essential for allowing individuals to act freely and pursue their own interests.","By allowing individuals and businesses to freely compete, a libertarian system can promote greater efficiency, innovation, and prosperity. For example, economist Adam Smith argues that competition is essential for promoting economic growth and well-being.","By allowing individuals to take responsibility for their own lives, libertarians believe that individuals are better able to pursue their own interests and goals. For example, philosopher Ayn Rand argues that individuals are happiest when they are free to act on their own judgment and pursue their own interests.","By allowing individuals to freely associate with others, a libertarian system can promote greater cooperation, understanding, and social support. For example, sociologist Robert Putnam argues that social networks and community involvement are important factors in promoting well-being and happiness.",We should adopt libertarianism,https://www.fraserinstitute.org/sites/default/files/economic-freedom-of-the-world-2021.pdf,https://www.researchgate.net/publication/224927532_Flow_The_Psychology_of_Optimal_Experience,https://en.wikipedia.org/wiki/The_Wealth_of_Nations,https://en.wikipedia.org/wiki/The_Fountainhead,https://www.jstor.org/stable/24562625,Libertarianism increases happiness/fulfilment,1.0,1.0
kp_10_8,evi_10_52,evi_10_53,evi_10_54,evi_10_55,evi_10_56,"So why not prohibit alcohol .. I submit that there is only one why not, and this should be no news to libertarians who presumably believe in inalienable individual rights: namely, that no one has the right to coerce anyone not himself directly engaged in an overt act of aggression against rights.","Libertarians within YAF believed, for example, the military draft was a violation of the individual freedom the organization claimed to embrace.","Rothbard's defense of the self-ownership principle stems from what he believed to be his falsification of all other alternatives, namely that either a group of people can own another group of people, or the other alternative, that no single person has full ownership over one's self. Rothbard dismisses these two cases on the basis that they cannot result in a universal ethic, i.e. a just natural law that can govern all people, independent of place and time. The only alternative that remains to Rothbard is self-ownership, which he believes is both axiomatic and universal.","Sunstein and Thaler state that the libertarian aspect of our strategies lies in the straightforward insistence that, in general, people should be free to do what they like-and to opt out of undesirable arrangements if they want to do so.",Libertarians support maximum liberty in both personal and economic matters.,We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Libertarianism increases individual freedom/liberties,1.0,1.0
kp_10_2,evi_10_12,evi_10_13,evi_10_14,evi_10_15,,"This is even more vividly seen when we look at an actual historical occurrence. In the nineteenth century American slaveholders were finally legally coerced into doing what they were already morally required to do: free their slaves. In many cases this led to the slave owners' financial and social ruin: they lost their farms, their money, and their power. Of course they didn't agree to their personal ruin; they didn't agree to this restriction on their freedom. Morally they didn't have to consent; it was a remedy long overdue. Even the libertarian would agree. The slave holders' freedom was justifiably restricted by the presence of other people; the fact that there were other persons limited their acceptable alternatives. But that is exactly what the libertarian denies. Freedom, he claims, cannot be justifiably restricted without consent. In short, the difficulty in this: the libertarian talks as if there can be no legitimate non‑consensual limitations on freedom, yet his very theory involves just such limitations. Not only does this appear to be blatantly inconsistent, but even if he could avoid this inconsistency, there appears to be no principled way in which he can justify only his theory's non-consensual limitations on freedom.","Libertarians often argue that a free market will naturally lead to economic prosperity for all, but many critics argue that this trickle-down theory is based on flawed assumptions and has not been supported by empirical evidence. For example, a study by the Organization for Economic Cooperation and Development (OECD) found that income inequality has increased in most OECD countries over the past few decades, despite the rise of neoliberal policies that promote free markets and limited government intervention.","Libertarians often argue that individual freedom and property rights should be the primary values of society, but many critics argue that this emphasis on individualism ignores the importance of social cooperation and can lead to unjust outcomes. For example, philosopher Michael Walzer argues that individual freedom must be balanced against social equality and the common good.","Libertarians often argue that market-based solutions are the most efficient and just way to address social problems, but many critics argue that markets can fail to address important social needs and can result in unequal outcomes. For example, economist Joseph Stiglitz argues that market failures, such as information asymmetries and externalities, can result in unequal outcomes and require government intervention to address.",,We should adopt libertarianism,https://www.hughlafollette.com/papers/libertar.htm,https://www.oecd.org/els/soc/49170768.pdf,https://www.jstor.org/stable/2026330,https://wwnorton.com/books/the-price-of-inequality/,,Libertarianism is unjust/non-equal,-1.0,1.0
kp_10_3,evi_10_21,evi_10_22,evi_10_23,,,"Proponents of libertarianism support legalization of what they regard as victimless crimes, such as recreational drug and alcohol use, gun ownership, and prostitution.","As libertarians they believe that all secular governments exist to protect natural rights, and only to protect natural rights; and they believe that natural rights are necessarily defined in terms of private property, at least in the legal and political arena.","Environmentalists on the left who support regulations designed to reduce carbon emissions, such as cap and trade, argue that many libertarians currently have no method of dealing with problems like environmental degradation and natural resource depletion because of their rejection of regulation and collective control.",,,We should adopt libertarianism,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,Libertarianism removes essential laws/infrastructure/government services,-1.0,1.0
kp_10_4,evi_10_26,evi_10_30,,,,"The government has a crucial role in protecting basic human rights such as freedom of speech, religion, and assembly. These rights are often enshrined in constitutional documents and are protected by laws and institutions that are enforced by the government. For example, a report by Human Rights Watch (HRW) highlights the importance of government protection of human rights, particularly for vulnerable and marginalized groups","The government also has a crucial role in protecting the environment, particularly in the absence of market-based solutions. For example, a report by the Intergovernmental Panel on Climate Change (IPCC) highlights the importance of government action to reduce greenhouse gas emissions and mitigate the impacts of climate change",,,,We should adopt libertarianism,https://www.hrw.org/world-report/2021,https://unfccc.int/news/unfccc-secretariat-welcomes-ipcc-s-global-warming-of-15degc-report,,,,The government is essential to protect the rights of citizens,-1.0,1.0
kp_11_0,evi_11_1,evi_11_2,evi_11_3,evi_11_4,evi_11_5,"According to the World Health Organization, there is a critical shortage of organs available for transplantation, and many people die while waiting for a suitable organ to become available.","Another argument is that cloning can be used to create customized organs that are specific to an individual's needs. This can help to reduce the risk of rejection and improve the success rate of transplantation. For example, a study by the American Journal of Transplantation found that personalized transplantation could have a significant impact on the success of transplantation.","Cloning can also be used to improve the quality of life for people with certain medical conditions. For example, cloning can be used to create replacement tissues for people with conditions like Parkinson's disease, which can help to slow the progression of the disease and improve the quality of life. A study by the Journal of Clinical Investigation found that transplantation of human stem cells can help to improve the symptoms of Parkinson's disease.","Cloning can also help to reduce the use of animal testing in medical research. By creating human cells and tissues that are specific to an individual, researchers can better understand the effects of new treatments and drugs on human health. For example, a study by the National Institutes of Health found that human tissue cloning can help to reduce the need for animal testing.","Cloning can also be used to advance medical research in a number of different areas. For example, cloning can be used to study the development of diseases and to develop new treatments for those diseases. A study by the Journal of the American Medical Association found that cloning can help to improve the understanding of diseases like Alzheimer's and to develop new treatments for those diseases.",We should ban human cloning,https://www.who.int/transplantation/donation_and_transplantation_observatory/data/en/,https://onlinelibrary.wiley.com/doi/full/10.1111/ajt.15380,https://www.jci.org/articles/view/93174,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5860186/,https://jamanetwork.com/journals/jama/article-abstract/2701270,Cloning can be used for organ replication,-1.0,1.0
kp_11_1,evi_11_9,evi_11_10,evi_11_11,evi_11_12,evi_11_13,Proponents claim that human reproductive cloning also would produce benefits,"One of the main arguments for not banning human cloning is that cloning can help those who are struggling with infertility. According to the World Health Organization, infertility affects about 10% of couples of reproductive age worldwide.","For example, cloning can be used to create a child who is genetically related to one of the parents. A study by the Journal of Assisted Reproduction and Genetics found that cloning can help couples who are struggling with infertility.","For example, cloning can be used to create a child who is genetically related to one of the parents. A study by the Journal of Medical Ethics found that cloning can help couples who are struggling with infertility","For example, cloning can be used to create a child who is free of genetic diseases that are present in one of the parents. A study by the New England Journal of Medicine found that cloning can help to reduce the transmission of genetic diseases.",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://www.who.int/news-room/fact-sheets/detail/infertility,https://link.springer.com/article/10.1007/s10815-018-1342-0,https://jme.bmj.com/content/45/1/6,https://www.nejm.org/doi/full/10.1056/NEJMra1506567,Cloning helps those who can’t otherwise have a child,-1.0,1.0
kp_11_5,evi_11_41,evi_11_42,evi_11_43,,,"In a 1997 article in The New Republic entitled The Wisdom of Repugnance, Kass suggests that we should respect the revulsion most people feel about cloning human beings, just as we respect their supposed revulsion at incest and cannibalism. In crucial cases, he writes, repugnance is the emotional expression of deep wisdom, beyond reason's power fully to articulate it. Kass writes that modern ethical discourse, which emphasizes autonomy, equity, and utility, fails to provide the moral guidance that the modern world demands: Repugnance, here as elsewhere, revolts against the excesses of human willfulness, warning us not to transgress what is unspeakably profound","In the extreme, this could lead to the manufacturing and enslavement of monsters such as human clones, human-animal chimeras, or bioroids, but even lesser dislocations of humans and non-humans from social and ecological systems are seen as problematic.","A society that tolerates cloning, Kass writes, has forgotten how to shudder [and] always rationalizes away the abominable. A society that allows cloning has, whether it knows it or not, tacitly said yes to converting procreation into manufacture and to treating our children as pure projects of our will.",,,We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,,Cloning is not understood enough yet,1.0,1.0
kp_11_6,evi_11_59,evi_11_61,evi_11_62,evi_11_63,evi_11_64,"On December 13, 2001, the United Nations General Assembly began elaborating an international convention against the reproductive cloning of humans. A broad coalition of States, including Spain, Italy, the Philippines, the United States, Costa Rica and the Holy See sought to extend the debate to ban all forms of human cloning, noting that, in their view, therapeutic human cloning violates human dignity.","The Ministry of Health enacted the Danish Council Act 1988, which established the Danish Council of Ethics. The Council advises the Ministry on matters of medicine and genetic research on humans. In 2001, the Council condemned reproductive cloning because it would violate human dignity, because it could have adverse consequences for the cloned person and because permitting research on reproductive cloning would reflect a disregard for the respect due to the moral status of embryos.",Article 11 of UNESCO's Universal Declaration on the Human Genome and Human Rights asserts that the reproductive cloning of human beings is contrary to human dignity.,"Hwang himself criticised the process, stating that it did not bring science any closer to human cloning and the complexities, coupled with the low success rate (one in 123), did not make it ethical to clone family pets.","In 2001, when Germany and France proposed at the United Nations General Assembly the adoption of an international convention to ban reproductive human cloning, the Holy See, together with a coalition of like-minded states that included Spain, Philippines, the United States, and Costa Rica, noted that such a convention would implicitly legitimize the cloning of human beings for research purposes, which is more serious from an ethical point of view than the reproductive one, and proposed banning all forms of human cloning.",We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,Cloning is unethical/anti-religious,1.0,1.0
kp_11_7,evi_11_65,evi_11_66,evi_11_68,evi_11_69,,Much of the concern related to human cloning stems from a fear of overstepping the bounds of the natural order.,"Rev. Demetri Demopulos, Greek Orthodox pastor and geneticist: As an Orthodox Christian, I speak out in opposition to any attempt to clone a human being because humans are supposed to be created by acts of love between two people, not through the manipulation of cells in acts that are ultimately about self-love",The Christian Coalition of America urged a human cloning ban and saw the alleged clone baby as an aberration.,"According to Richard McCormick, S.J., cloning disrupts the familial order. It would involve removing insemination and fertilization from the marriage relationship, and it would also remove one of the partners from the entire process.",,We should ban human cloning,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,https://research.ibm.com/haifa/dept/vst/debating_data.shtml,,Cloning is unnatural,1.0,1.0
